true,prediction
5.0,5.1360183
5.0,4.996206
5.0,4.9962173
6.229148,5.565778
5.0,5.1983566
5.0,4.997932
5.69897,5.211499
5.0,5.310998
5.0,4.996206
5.7447276,8.251565
5.0,4.997625
5.0,4.996206
5.0,5.0325184
5.0,5.029822
7.318759,5.5106077
5.49485,5.0705137
5.0,5.0532365
5.49485,5.0660276
5.455932,4.949289
5.0,5.028219
5.0,4.996206
5.0,5.417912
6.207608,5.8759007
5.0,4.996206
5.0,4.996206
5.0,6.4500046
5.0,4.996206
6.275724,7.1743994
5.0,5.0002
5.49485,5.415981
5.0,4.996206
5.0,4.996206
5.7447276,6.9806614
6.79588,6.4413123
6.080922,6.233018
5.0,5.07891
7.251812,6.744992
5.0,4.965607
5.0,4.992811
5.0,4.996206
5.004365,5.4290633
5.0,6.533702
5.0,5.133899
5.0,5.138174
5.0,4.9965596
5.0,5.5625877
7.091515,8.487793
5.7447276,5.095155
5.0,5.0453496
5.0,5.0625687
5.2596374,6.013417
6.1426673,5.6433797
5.0,5.0744705
5.0,4.992834
5.0,4.982366
5.0,4.995677
5.0,4.996332
6.7212462,6.476036
5.0,4.996206
5.7695513,6.5860004
5.7447276,6.2672153
5.0,4.996206
5.0,4.999277
7.161151,6.8523808
8.443698,8.183458
5.0,5.0343595
5.0,5.0823555
5.0,4.996206
5.5850267,5.3887243
5.0,5.0887194
6.5686364,6.108744
5.0,4.996206
5.0,4.996805
5.0,4.97233
6.318759,7.7174654
5.0,6.33212
5.0,5.0405245
5.0,4.996206
5.0,4.9987316
5.0,4.997037
5.0,4.997491
5.0,5.012111
5.0,4.9986434
5.0,4.996206
5.0,5.1143937
5.0,5.1664057
5.0,5.7548237
5.0,5.0184417
5.0,4.9884024
5.0,4.9809036
5.0,4.996206
5.0,4.996206
7.4317985,6.5798907
5.0,5.1414976
5.0,4.987561
6.2596374,6.0435586
5.8860564,5.078577
7.229148,7.463771
5.0,5.1195054
5.0,4.996206
6.39794,6.408724
6.113509,7.1877213
5.0,4.996206
5.0,4.9947467
5.0,5.0005417
6.2839966,5.886964
5.0,4.996206
5.0,4.992948
8.920818,9.788637
5.0,5.0206013
5.0,5.0876474
5.19382,5.082017
6.6575775,7.071001
5.0,4.99482
5.0,5.4754057
5.0,4.995737
5.0,4.997532
5.5086384,5.026052
5.0,5.0311904
5.0,5.019291
5.0,5.257417
5.0,5.147741
5.0,5.003963
5.6575775,5.3887243
5.0,5.0511236
6.537602,6.357641
5.0,4.996206
5.0,5.036991
5.0,5.279598
5.0,5.002491
5.0,4.996206
5.8860564,5.5684414
5.0,4.996206
5.0,4.996206
6.1191864,6.6694317
5.0,4.986056
5.0,4.9984756
5.0,4.999801
5.0,5.2039003
5.0,4.996462
5.180456,5.3949304
5.0,4.996304
5.0,5.010223
5.0,4.997781
5.1307683,5.7035975
5.0,4.997094
5.0,4.9963174
7.017729,5.8597474
5.0,4.999558
5.0,5.000667
5.0,5.0007963
7.8860564,7.6122675
5.0,4.9938235
5.0,4.996206
5.823909,5.214414
5.0,4.9972224
5.0,5.103195
8.21467,8.123108
5.0,4.9965034
5.0,5.3403983
7.0409584,5.1457186
5.0,5.0078387
5.0,4.996206
5.0,4.996206
5.853872,6.11759
6.113509,5.1987147
5.0,4.996206
5.0,4.9851694
5.0,5.0076585
5.0,4.9997277
6.251812,5.555726
5.0,4.998493
5.8860564,5.0359993
5.0,5.362292
5.0,5.231362
5.0,4.9982543
6.69897,7.201831
5.0409584,5.0036077
5.0,4.996206
5.0,5.200479
7.60206,6.294778
7.0655017,6.9992514
5.0,5.0081253
5.0,4.993831
5.0,4.9883685
5.0,5.1472845
5.7212462,5.024329
5.0,5.0833964
5.0,4.998189
5.0,5.0304585
5.0,4.9991517
5.0,4.996206
5.0,5.369132
5.0,4.9975166
6.60206,5.76289
5.0,4.997305
5.0,4.9735885
10.0,9.687777
5.0,5.0265484
5.0,5.0644393
5.0,4.9990816
6.7695513,6.4463887
5.0,5.035326
5.0,5.39555
5.0,5.204146
5.0,4.996922
5.0,4.996206
5.0,5.0079126
5.0,4.9652004
5.0,5.002307
5.0,5.0001993
5.0,4.996206
5.0,4.999682
5.0,5.194583
5.0,4.9969106
5.0,5.014189
8.420217,8.189438
5.6382723,5.4553375
5.0,5.1434298
5.0,4.997213
5.0,4.9979386
5.0,4.998622
5.0,5.56801
5.0,4.9967847
5.0,4.9937196
5.0,4.997596
5.0,5.016982
5.0,4.996206
5.0,5.001706
5.60206,6.620621
5.0,5.202085
6.080922,5.6920996
5.0,4.9964914
5.0,4.998235
5.0,4.996206
5.05061,6.4876194
5.2441254,5.3512783
5.0,4.998056
6.7212462,5.5794163
5.0,5.0014977
5.161151,5.026203
5.60206,5.492927
5.0,4.996206
6.080922,6.1145363
5.1426673,6.123058
5.0,5.6940994
5.0,4.997848
5.0,4.9997735
5.5850267,5.301047
6.031517,5.1216583
6.1307683,5.3749003
5.0,4.996206
5.0,4.9831142
5.0,5.0211797
8.045757,7.701517
5.0409584,5.644115
6.60206,5.7592225
6.0132284,5.935879
5.0,4.9977446
5.0,4.996206
5.0,4.99635
5.5850267,6.12038
5.0,5.076813
5.0,5.145644
5.0,5.5295763
5.0,5.007002
7.337242,5.761629
5.0,4.997585
7.2676063,6.386286
5.0,5.085321
5.0,4.996206
7.2006593,6.435633
5.0,4.9997325
6.4202166,6.439667
5.0,5.0012145
6.481486,5.706233
5.0,4.9938235
6.1426673,4.9226675
5.0,4.996206
5.0,5.0009375
5.0,5.6237493
5.2839966,6.4250546
5.0,4.996206
7.8860564,6.683794
6.5686364,7.1122713
5.0,4.996206
5.853872,6.180755
5.4317985,6.3921556
5.0,5.2912164
5.0,5.0198097
5.0,4.997079
5.0,4.996206
5.0,4.996206
5.0,4.989799
8.537602,7.1344547
5.0,5.5394955
5.0,4.996206
5.0,5.00228
5.0,4.9911947
5.3279023,5.409233
6.8860564,5.8104367
9.79588,6.108225
5.0,4.961938
5.0,5.216869
5.0,4.996228
5.0,5.0035124
5.0,4.9893866
5.0,5.1674476
5.0,5.019407
6.376751,5.314714
5.0,4.9974437
7.6382723,7.553875
5.0,4.997891
5.0,5.0026703
5.0,5.0346103
5.0,5.023215
5.0,4.996206
5.8860564,6.065259
5.0,4.996206
5.0,4.996591
9.853872,9.687776
5.0,5.034475
6.4436975,6.6973233
9.267606,8.904171
5.0,4.996206
5.0,5.0002093
5.0,5.0278087
5.0,5.1710486
5.0,4.9939485
5.0,4.99729
5.5086384,5.489149
6.1191864,6.070799
7.318759,7.3911386
5.0,4.996206
5.0,5.053848
5.0,5.0437536
5.0,4.9962144
6.7212462,7.1578226
6.5850267,5.5733438
5.0,5.0044107
5.0,5.009226
5.0,4.996206
5.0,4.996405
5.0,5.0286365
6.05061,5.052991
5.0,4.9962115
5.0,5.1124253
5.0,4.9987507
5.0,4.996749
5.0,5.614574
5.0,4.997106
5.0,4.986744
6.21467,5.3540606
5.0,5.0916967
7.8860564,5.889791
6.0457573,6.283604
6.1739254,5.841012
8.431798,7.828685
5.0,5.0949926
5.0,4.9962316
5.0,4.996703
5.0,4.9980516
5.0,5.0132546
6.30103,5.5638456
5.0,4.996206
5.0,4.9887857
8.585027,9.06836
5.0,4.996206
5.0,5.001744
5.0,4.994571
6.113509,6.6084337
5.4202166,5.376305
5.0,5.0598526
5.0,4.996206
5.0,5.003907
5.0,5.004912
5.0,4.996206
5.6197886,5.0789886
5.0,4.996206
5.0,4.9897146
6.30103,6.4101152
5.0,4.953252
5.0,4.996944
5.0,5.0005755
7.4202166,7.8888555
7.79588,7.46461
5.0,4.996206
5.0,4.996441
5.0,5.146021
5.0,4.9868836
5.0,4.9542966
5.0,4.9972105
5.0,5.506283
5.0,5.0157275
5.0,4.9836826
5.0,4.9975305
5.0,5.0380445
5.8860564,5.711931
5.0,5.06934
5.0,4.999429
5.0,4.99239
5.958607,6.020429
5.0,4.996206
5.1079054,4.9817023
5.0,4.994395
7.113509,6.238151
5.0,4.996206
7.958607,8.491173
5.0,4.9973207
5.4202166,5.145551
5.0,4.996206
5.0,5.021448
5.0,5.2599854
6.4089355,5.345391
5.0,5.0578604
6.958607,7.1504774
5.0,5.0180125
5.0,4.991163
5.0,5.0184374
5.0,4.996553
5.0,5.013921
5.0,5.141852
5.0,4.996206
5.0,5.057333
5.0,4.996206
5.0,5.0236154
5.0,4.9924607
5.0,4.997458
5.0,4.996206
5.0,4.996206
5.0,4.992464
5.823909,5.081848
8.49485,7.5437803
5.0,4.9854765
5.0,5.0021267
5.0,5.7204003
5.0,4.9922466
5.920819,5.7339773
5.0,5.1043606
5.0,5.0261974
5.0,5.0094013
8.823909,8.815997
5.6197886,5.367263
5.0,5.2518554
8.0,7.38899
5.0,5.7723637
5.0,4.996206
6.3467875,5.805656
5.0,4.9970045
5.0,4.99649
5.0,5.135659
5.0,4.996206
5.0,5.3176584
5.0,5.0008
5.0,4.996206
6.3467875,5.7910423
5.0,4.996206
5.0,5.0005093
5.0,5.0239854
5.0,5.003288
6.229148,6.1461062
6.7212462,6.5524483
5.0,5.029318
5.0,4.996206
5.0,4.996206
5.0,5.0025096
5.0,5.025203
5.0,5.0112834
7.1191864,6.634356
5.0,5.036514
6.920819,6.900687
5.091515,4.9984627
5.0,5.0190606
5.0,5.023026
5.5686364,5.9591722
6.080922,6.0373783
5.0,5.243057
5.0,4.9965
7.6777806,7.2875624
5.0,4.9596696
5.0,5.188101
5.853872,5.545698
5.0,5.0547366
5.0,4.996206
5.0,4.996206
5.4317985,4.966947
6.1739254,5.2680283
5.0,5.006236
5.0,4.95852
5.0,5.0119176
7.7212462,7.716031
5.0,4.989074
5.0,5.6715455
5.0,4.99861
5.0,5.00201
5.0,4.996206
5.0,4.9970264
5.0,4.9969997
5.0,5.077609
6.7695513,6.6347446
5.0,4.996539
5.853872,5.465423
5.0,4.996926
5.0,5.325634
6.6197886,6.017626
6.19382,6.222536
5.0,5.6643076
6.3279023,6.1155195
5.0,4.996219
5.6382723,6.5916424
5.0,5.0149827
5.0409584,6.638636
5.0,4.996206
5.0,4.9974923
6.7695513,5.985859
7.1870866,6.429451
5.0,4.996206
6.4436975,5.3560114
5.0,5.0039597
6.7695513,4.997233
5.920819,5.3839946
5.0,5.1296945
5.823909,5.506998
5.0,4.996206
5.7212462,5.764736
5.69897,4.991878
5.0,4.9981074
7.958607,6.908948
5.6777806,6.226782
5.0,5.045054
7.05061,6.545848
5.0,4.996206
5.5686364,6.0385904
7.167491,5.5980816
5.0,4.9971976
5.958607,6.0723777
5.0,5.000209
5.091515,5.171424
5.0,4.99925
6.387216,5.853084
5.376751,5.1923594
5.0,5.234435
5.0,5.033563
5.0,4.99925
5.0,5.0080075
5.0,6.392289
5.0,4.9567404
5.0,5.052063
5.0,4.996206
5.0,4.9962263
5.0,5.010975
5.0,5.147671
5.6575775,6.39051
5.69897,6.7359037
7.1366773,7.0458536
5.0,4.9919853
5.0,4.996206
5.0,4.996206
5.0,4.9978323
5.0,4.998264
5.1191864,5.0099015
5.0,4.996206
5.154902,5.0061326
5.0,4.996206
5.0,4.996206
5.8860564,5.0888276
5.5686364,5.849216
5.0,4.999786
5.0,5.0876102
5.0,4.996084
5.0,5.0746627
5.0,4.996206
5.0,5.00597
5.0,4.996206
5.0,5.004269
5.0,4.996206
5.0,4.9987764
5.0,4.9970016
5.0,4.987168
6.853872,5.7004843
5.0,5.0554338
5.102373,4.98895
5.0,5.011333
5.0,5.089998
5.0,5.050898
5.0,4.996206
9.309804,8.0533285
5.0,5.045382
5.0,5.2005186
6.154902,5.6718154
5.468521,5.5785036
5.958607,5.139878
6.468521,6.9527197
5.0,5.005907
5.0,4.99686
5.0,5.0045934
5.0,4.996206
6.0457573,6.324253
5.0,5.087983
5.0,4.996206
6.8860564,7.3454895
5.0,4.991135
5.0,4.9937787
5.0,4.996206
5.5086384,5.084128
5.0,4.996206
5.0,6.342364
5.0,5.2195067
5.0,4.995447
6.1739254,6.448846
6.2596374,5.0084915
6.7695513,6.8599477
5.0,5.012387
5.0,4.985204
7.5850267,6.8013363
5.0,4.996206
5.958607,5.6247053
5.0,5.149975
5.6777806,6.769847
5.180456,5.634282
5.0,4.996206
5.0,5.031592
5.79588,5.749645
5.0,5.080707
5.0,4.99935
5.0,4.996206
5.39794,5.370336
5.0,4.996206
5.0,4.9964604
5.0,4.996206
5.0,4.996206
6.0655017,5.1683745
5.0,5.0278554
5.0,4.996206
5.0,4.996206
8.20066,8.193839
5.0,5.019085
5.79588,5.1463885
8.6575775,8.556016
5.0,4.997188
7.537602,6.749434
5.0,5.033048
5.0,5.4754057
7.207608,6.5562973
5.0,5.0135617
5.0,5.0000772
5.0,5.016321
5.0,4.996206
7.7212462,8.045787
5.0,4.9633794
6.7695513,7.053055
5.0,5.8976507
5.0,5.014204
5.0,4.996206
5.0,4.996206
8.327902,7.699258
5.8860564,6.0843034
5.7695513,5.258911
5.0,4.9959564
5.0,4.993572
6.387216,5.2756715
5.0,5.249307
6.49485,6.5106826
6.0655017,7.282529
5.0,4.996495
5.3565474,6.75415
6.309804,5.198597
5.0,4.9719834
5.0,5.086
5.0,4.997083
7.09691,6.4267116
6.2441254,5.6844215
5.0,4.9903274
6.5086384,5.7818146
6.30103,5.2967052
5.0,5.010733
6.7695513,6.491141
5.7447276,5.6717362
5.0,4.9974833
5.0,4.9962616
5.0,4.990856
5.0,5.020672
5.0,6.471716
5.0,5.472021
5.0,4.996664
6.3665314,5.608631
5.0,4.9968224
5.0,4.997915
5.0,5.372745
5.0,4.9944882
5.0,5.0059466
7.0,7.232974
8.443698,8.249959
5.0,4.971983
9.091515,8.294125
5.0,4.9955673
5.0,5.262395
5.0,4.985949
5.0,4.996381
5.0,5.003359
7.09691,5.359867
5.0,5.016491
5.0,4.996206
5.0,4.996206
5.0604806,5.291038
5.0,4.9969287
5.0,5.1975827
5.0,5.4544578
5.0,4.996206
5.1487417,6.022519
5.0,4.990258
5.0,5.3314514
5.0,5.070486
5.0,4.996494
5.1426673,5.415981
5.0,4.999379
5.0,5.109236
5.0,5.6315746
5.0,5.1537714
5.0,4.996206
6.920819,5.863709
5.0,4.9978113
5.0,5.475481
6.180456,6.111745
5.0,4.9870496
10.537602,9.78558
5.0,4.9968657
5.6777806,5.611812
5.0,6.673275
5.0,5.0005884
8.275724,7.955868
5.0,5.029347
5.4317985,5.840559
5.0,4.9954767
5.0,4.996206
5.0,6.542255
8.537602,7.5055647
5.0,5.0009837
6.958607,6.5727167
5.0,4.992474
5.0,4.9562674
5.0,4.996206
5.0,5.0977125
5.0,4.996206
5.0,5.076813
5.0,4.9976315
5.0,5.20757
6.275724,5.886964
5.0,5.0807776
6.69897,6.812625
5.0,4.988762
5.0,5.0369725
5.0,4.996206
5.0,5.1091456
7.3467875,7.4071393
5.0,4.996206
5.0,4.9980135
5.0,5.0271897
5.0,4.996206
6.1307683,5.1351147
10.031517,7.6296797
5.0,5.907755
5.0,4.9962707
5.0,4.9901643
5.0,4.978447
5.0,4.9558883
5.0,5.0022306
5.0,4.996206
5.0,5.0097294
5.0,4.9824514
5.7695513,6.248333
5.0,4.9907084
5.0,4.996206
5.0,5.0434012
5.0,5.0403795
5.0,4.9805007
5.0,4.996206
7.017729,7.060616
5.481486,5.7190557
5.0,4.996206
5.6382723,5.376305
8.229148,8.03899
5.318759,5.0660276
7.2676063,5.4695683
5.0,5.0123715
5.0,5.0721836
5.0,5.1950846
5.0,4.996206
5.0,5.514317
5.2676063,5.227741
5.481486,5.3483233
5.79588,6.191838
8.045757,8.63599
5.5086384,5.600239
5.0,4.9279137
5.0,4.9962764
6.7447276,6.6195135
5.0,5.0058336
5.1366773,5.1142607
5.0,4.996497
5.0,5.1650944
5.0,5.0676894
5.0,4.998678
6.19382,5.0648994
5.0,4.996206
6.823909,5.1261272
5.0,4.996206
5.69897,7.1567545
5.0,4.994672
6.853872,7.7660837
7.1079054,6.9387474
5.0,4.996206
5.0,5.4874206
5.0,5.1118803
7.075721,7.2436814
5.0,4.996206
5.0,5.014304
5.0,4.996575
5.455932,5.018765
5.0,5.195516
5.0,4.9967046
5.0,4.996206
5.0,4.996206
5.0,5.0204487
5.0,4.969451
5.1487417,5.1194315
9.236572,10.034048
5.7695513,5.05049
5.0,4.996206
5.0,4.9813185
5.0,5.0426393
5.0,5.02314
6.455932,5.4813776
7.6382723,7.242626
5.69897,5.058825
5.2441254,5.2606635
5.0,5.2001724
5.0,4.996206
5.0,4.996206
6.1191864,6.751312
6.1366773,6.146034
5.0,5.079868
5.0,4.985968
6.3467875,6.7632723
5.0,4.9984245
5.0,5.000347
5.0,5.025054
5.0,4.996206
5.0,5.0607166
5.0,4.9985023
5.0,4.996284
5.0,4.9964623
5.0,4.9964247
5.102373,5.5406513
6.1366773,6.2977443
5.0,5.0020475
5.0,4.996206
5.0,5.0044065
5.0,4.996206
5.0,4.9986176
8.244125,7.395975
5.0,4.996206
5.0,5.060929
5.0,4.997608
5.0,5.0173054
5.0,4.996761
5.0,5.038243
5.30103,5.6762238
5.0,5.003514
7.823909,7.540204
5.0,5.005341
6.1487417,5.667979
5.0,5.010316
5.0,5.000979
5.0,5.0082774
5.0,4.996206
5.0,4.996206
5.0,4.997334
6.0132284,5.886964
5.0,4.9975076
8.769551,5.0641503
5.0,5.0008116
5.0,4.9983034
5.0,5.080109
6.21467,5.0567765
5.0,4.996206
5.0,4.9813
7.79588,6.95251
5.0,4.997568
5.0,5.0036807
6.823909,6.9154787
5.0,5.0747843
5.0,4.996206
5.0,5.395435
6.60206,6.347504
5.0,5.0015945
5.0,5.839107
5.0,5.055714
5.0,4.998675
5.0,4.996206
6.0222764,6.786302
5.0,4.9964767
5.0,5.0086894
6.6575775,5.886964
5.0,5.202762
5.455932,5.1655993
5.920819,4.9967136
6.1870866,5.5218086
6.036212,5.929684
5.0,5.101698
7.69897,7.243681
5.0,4.9964824
5.0,4.996206
5.0,5.0405245
5.0,5.3295336
5.0,5.0506296
5.0,6.047328
5.853872,5.2705855
5.0,4.996206
5.0,5.018961
5.0,4.996206
8.136677,7.713194
5.0,5.0046415
8.017729,7.683856
5.920819,5.6853557
5.0,4.9995484
5.0,4.996206
5.0,5.0065837
5.0,5.0014396
5.0,5.2233195
5.0,5.0954356
5.0,4.9966564
5.0,5.149029
5.0,5.0572557
7.0,6.5257225
5.0,5.5257163
5.0,5.019667
8.958608,8.233965
5.0,5.225947
5.0,5.789482
7.4089355,6.629661
8.0,7.5268283
5.0,7.16564
5.0,5.028323
5.0,5.0016646
5.0,4.996162
5.0,4.978292
5.0,4.996206
6.0,5.6622224
5.0,4.930916
5.0,5.043058
5.0,4.9975157
5.0,5.0109
5.0,4.996206
6.1739254,6.250648
5.0,4.9969215
5.0,5.0143423
6.60206,6.439096
5.0,4.996206
5.0,6.7628613
5.7212462,5.527838
5.0,4.996206
5.0,4.9967623
5.0,5.1002083
5.0,4.9854293
6.229148,6.2961893
5.2441254,5.1455483
5.0,4.996206
6.853872,5.077438
5.0,5.0500984
7.853872,7.8491735
5.0,4.925206
5.0,4.996206
5.0,4.996206
5.6777806,5.8759003
5.0,5.238249
5.0,4.9963346
5.60206,5.23594
5.0,5.330431
5.0,4.9969497
5.0,4.9969354
5.0,4.996206
5.0,5.011936
5.0,4.996206
5.229148,5.7695737
7.69897,8.107038
6.4436975,8.176135
5.0,5.0259476
5.0,4.9963255
5.7447276,5.5164204
5.537602,5.6456757
5.0,4.99791
5.0,5.374194
5.0,4.996206
5.4436975,5.3210316
5.0,4.996206
5.2596374,5.381163
5.0,5.55409
5.0,4.9721
5.0,5.402058
6.481486,5.3027406
5.0,4.9854517
5.0,4.996206
5.0,5.002261
5.0,4.996206
5.0,4.996206
5.0,4.944457
7.853872,7.870513
5.0,5.011131
5.0,4.996206
5.0,5.083072
6.29243,5.8634834
5.0,5.026717
6.0655017,5.3987255
5.0,4.9987917
5.823909,5.0123134
6.102373,6.1509743
5.0,4.997774
5.0,5.1088505
5.0,5.3645487
5.0,4.9963703
5.0,4.979611
5.0,4.996206
7.0604806,6.4548955
5.0,5.2449512
5.0,4.996206
5.017729,4.9933133
5.0,5.2493744
7.3279023,7.26031
5.0,5.3522024
5.0,4.996916
7.124939,6.853166
5.0,4.990978
6.3665314,6.904132
5.0,5.0086894
5.0,5.087266
5.0,5.0316505
5.0,4.99163
5.0,5.013553
5.0,4.9984694
5.0,5.0816617
5.0,5.0010824
6.7447276,6.999131
7.376751,5.750486
5.0,4.993617
5.0,5.145608
5.0,5.0100985
5.0,5.076813
5.0,4.984107
5.0,5.262503
5.0,4.996206
6.7695513,6.5927725
5.0,4.996206
6.7212462,6.4513397
5.0,4.998616
5.0,5.0025434
5.0,5.2354445
9.045757,5.9576473
7.8860564,6.8546934
5.0,5.1007895
5.0,5.0041695
5.0,5.0165663
5.0,5.067665
9.721247,10.018744
6.2676063,5.096708
5.5086384,5.8595214
7.008774,7.095105
5.0,4.9654093
5.0,5.0094237
5.0,4.9967713
6.468521,6.233762
5.0,4.996206
5.0,5.032763
6.6777806,6.4876823
5.0,5.194476
5.0,4.9997635
5.0,4.998507
5.0,4.9974174
7.39794,7.444476
6.79588,6.9733124
5.0,4.99299
7.3665314,6.7034116
5.0,5.077609
5.0,4.996206
5.60206,5.8359222
10.431798,10.066254
5.5228786,6.316265
5.221849,5.051291
10.244125,9.78558
5.0,4.996206
5.0,4.996206
5.0,4.996206
6.1307683,6.694388
6.920819,6.9144425
5.0,4.998277
5.0,5.1778684
5.0,4.999885
5.0,5.00281
6.154902,6.075037
5.0,5.0416994
5.0,4.996304
5.0,6.4524884
5.0,4.996206
5.0,4.996206
5.0,5.055903
5.0,4.996655
5.0,5.07026
5.0,5.0011554
5.0,5.10752
5.0,5.0199013
5.0,5.0884795
5.0,5.0326815
5.0,4.9980955
5.0,5.020278
6.3279023,5.0069065
5.0,5.4551554
5.0,4.9970007
5.468521,6.123972
5.0,4.996206
5.5850267,4.9968114
5.0,5.021483
6.2839966,6.01752
5.0,5.291811
7.5686364,7.743952
5.0,5.0009117
5.0,4.9963202
5.0,4.944675
5.0,4.996206
5.0,4.995737
5.0,5.247914
5.0,4.996206
5.537602,5.600239
5.0,4.996206
6.1191864,6.5943093
5.0,4.996346
5.0,4.996206
5.0,4.9826474
6.920819,7.713273
5.0,4.953961
5.0,5.0369725
5.387216,6.4013543
5.0,5.002659
5.0,4.996519
5.0,4.999176
5.958607,5.841767
5.60206,5.769414
5.0,4.996206
5.6777806,4.963437
6.026872,5.7940154
5.0,5.0241942
5.0,4.996206
5.0,4.996206
5.0,4.9985
5.0,6.8541346
5.0,5.0046644
6.017729,5.093096
5.0,4.989708
5.0,4.9920506
7.19382,5.9710727
6.19382,5.2413073
6.1307683,6.6243052
6.920819,5.9417925
5.0,4.996206
5.0,4.9889345
6.2006593,5.385069
5.0,4.986625
5.0,4.9947467
5.0,4.996206
5.0,5.175951
5.0,4.997327
7.60206,7.055747
7.6777806,8.487793
5.0,4.996206
5.0,4.996206
5.0,5.001314
5.0,5.01132
6.026872,6.0323467
5.0,5.004517
5.0,4.996206
5.0,4.986394
5.0,4.9988694
5.0,4.996206
5.8860564,5.0159225
5.0,4.981635
5.853872,5.3453865
5.0,4.9998527
8.20066,7.366067
5.0,4.9981236
5.161151,5.111943
5.0,4.9996843
5.2839966,5.003136
5.0,5.0453196
5.0,5.7770357
5.0,5.0071974
5.0,5.011861
