true,prediction
11.900001,11.896061
11.400001,11.299975
11.5,11.521497
11.900001,11.893632
12.483,12.4854765
11.2,11.164611
11.2,11.254542
12.499997,13.923532
12.899998,12.753824
12.199999,12.168959
11.599999,11.6291895
11.2,11.238822
11.3,11.255338
12.254902,12.3167095
11.599999,11.614338
10.622879,10.665499
11.900001,11.919001
11.1,11.149401
11.900001,11.890356
11.8,11.801124
11.2,11.378547
10.3,10.332019
10.2,10.541936
11.400001,11.409497
11.7,11.740852
12.299998,12.339041
11.622879,11.928111
11.5,11.492883
11.999998,11.779644
11.900001,11.907812
12.351812,12.337651
11.555932,11.744691
11.2,11.207865
11.599999,11.518826
11.8,11.833246
11.8,11.824733
11.1,11.161149
11.2,11.186156
14.600313,14.648121
11.2,11.249521
12.1,12.740427
12.199999,12.07739
11.2,11.159911
11.3,11.52924
11.1,11.055108
12.299998,11.763162
10.1,10.530268
11.5,11.655015
11.900001,11.882005
12.1,12.269363
11.3,11.297239
10.40103,11.204835
10.2,10.300745
13.699981,14.198883
12.199999,11.796558
11.5,11.422626
10.5,10.692005
11.112781,11.531126
11.2,11.235697
11.900001,11.912666
11.599999,11.743938
11.999998,11.419684
11.2,11.183795
11.2,11.189065
11.2139435,11.248917
11.3,11.303763
11.400001,12.605506
11.599999,11.569187
11.900001,11.915702
11.400001,11.550853
11.3,11.419098
13.600039,13.659857
11.400001,11.335372
11.8,12.066808
11.8,11.728567
12.499997,12.076841
11.7,12.178802
13.000009,12.543774
11.400001,11.430283
11.3,11.295779
11.8,11.81007
12.799992,11.488796
12.399998,11.843461
11.900001,12.048513
11.900001,11.894948
11.900001,11.91456
10.4,10.309552
11.1,11.069661
11.2,11.232702
11.7,11.785257
11.1,11.157762
11.1,11.159867
11.3,11.312872
11.2,11.217238
11.187246,12.882161
11.999998,12.033642
11.8,11.779908
13.399989,13.029957
11.2,11.209307
11.1,11.430161
11.3,11.261436
11.400001,11.4078665
11.2,10.546868
11.5,11.449689
11.1,11.123264
12.799992,12.340968
11.400001,11.14628
11.5,11.922903
11.1,11.105614
11.8,11.738037
14.901343,14.451711
12.1,11.5220175
11.8,11.890526
11.900001,12.221585
11.2689295,11.27297
11.5,11.64244
11.5,11.521952
11.599999,11.486663
12.499997,12.52051
12.499997,13.096302
12.499997,12.786517
11.2,11.203345
11.1,11.140726
11.2,11.271045
11.900001,11.885802
11.3,11.540121
11.900001,11.929882
14.923909,11.20123
11.2,11.382803
11.8,11.859928
11.2,11.222327
11.1,11.146028
14.351078,14.456018
11.1,11.168703
11.1,11.08563
11.3,11.291113
11.5,11.663498
11.2,11.197091
11.400001,11.486001
10.49794,10.6060705
12.199999,12.176631
11.5,11.150399
11.555932,10.902943
11.2,11.261408
11.400001,11.384375
12.1,12.047752
11.8,11.84924
11.1,11.149085
11.400001,11.412118
12.799992,11.85033
11.2,11.167107
12.757577,12.113041
11.5,11.477006
11.8,11.80431
11.2,11.204487
11.1,11.178184
11.8,11.703178
10.40103,10.815743
13.399989,13.140533
11.3,11.532955
11.900001,11.912132
10.1,10.214178
12.299998,12.161747
11.79897,11.729975
13.699981,13.233479
11.599999,11.611782
13.800057,13.172984
11.900001,12.616133
11.8,11.709504
11.8,11.822298
11.1,11.455484
11.599999,11.559098
11.1,11.261515
11.3,11.308697
11.599999,11.612081
11.821246,11.884348
13.999974,12.794603
12.199999,12.167636
14.1,14.097927
11.2,11.111638
11.5,11.748836
11.7,11.692653
11.5,11.492881
13.200015,13.044706
12.1,11.843893
12.70206,12.52476
11.2,11.153961
11.7,11.663736
11.2,11.399365
11.900001,11.9136
11.5,11.476753
11.400001,11.333046
11.400001,11.410331
11.900001,12.041687
11.400001,11.423562
12.199999,12.021533
11.7,11.70358
13.500008,12.236114
11.1,11.096327
11.5,11.376913
11.400001,11.408637
11.5,11.918356
11.5,11.571354
11.2,11.247449
12.799992,12.76892
12.199999,12.14928
13.800057,13.675247
11.8,11.794046
11.3,11.337963
11.2,11.193091
11.7,12.00137
11.5,11.45459
11.49794,11.370991
11.8,11.793072
14.700326,14.23291
12.1,11.786305
12.199999,12.038388
11.8,11.792318
11.900001,11.930889
12.699998,12.094634
12.499997,12.146653
11.3,11.240889
11.8,11.810473
11.8,12.135881
11.900001,11.936614
11.2,11.254764
13.122276,13.065304
11.2,11.185174
11.3,11.294179
12.299998,12.492143
11.599999,11.404003
11.7,11.582856
11.2,11.315126
13.699981,12.514996
11.5,11.5396595
11.1,11.118939
11.2,11.189745
11.7,11.48734
11.7,11.7153845
11.2,11.191978
11.7,11.910551
11.7,11.7172575
12.499997,13.144217
11.1,11.138156
11.8,11.890532
13.999974,12.880587
10.622879,10.627278
11.2,11.193567
10.70206,10.660151
11.999998,11.888241
11.999998,12.01268
10.622879,13.517604
11.2,11.161811
11.79897,11.463401
12.499997,11.852807
11.400001,11.200089
11.8,11.809654
11.2,11.236874
11.3,11.339752
11.900001,11.888307
11.900001,11.623462
11.1,11.222372
13.511954,11.914593
11.1,11.11996
11.900001,11.906686
12.899998,12.530889
12.499997,13.101876
14.1,13.908318
11.1,11.174787
10.79897,10.707532
12.299998,12.194569
11.3,11.421191
12.899998,12.699519
11.7,11.747481
11.2,11.248094
11.2,11.211694
12.299998,12.057168
12.299998,11.531652
11.999998,11.87822
11.1,11.188943
10.40103,11.692397
11.8,12.07555
11.599999,11.604577
11.1,11.096909
11.3,11.721152
11.5,11.592742
13.500008,13.531204
11.599999,11.247114
13.186186,12.528911
13.1,13.0622015
11.900001,11.902572
14.175721,13.2075
11.8,11.754614
11.2,11.177176
11.2,11.486539
11.900001,12.000954
11.900001,11.889499
11.599999,11.871486
12.79897,11.37765
10.70206,10.699704
11.5,11.471575
12.499997,12.215218
11.1,11.115527
12.199999,12.011957
11.2,11.2516
11.999998,11.96391
11.599999,11.483167
11.3,11.29633
11.2,11.180818
11.999998,11.801346
11.2,11.203657
11.543697,11.768873
11.5,11.4376135
11.7,11.782469
11.2,11.991306
11.5,11.126595
11.1,10.8308935
11.900001,11.781668
13.547332,11.359202
13.500008,13.458964
11.999998,11.598397
13.446788,11.447216
11.8,11.827935
13.299971,11.496557
11.2,11.21534
11.400001,11.396811
13.1,11.63451
11.8,11.712915
11.2,11.197672
10.1,10.115848
11.8,11.734356
11.487216,11.852531
12.599997,12.766813
13.200015,11.974673
11.5,11.612684
11.1,11.0887
11.599999,11.544697
11.2,11.1897545
10.869551,10.2525625
11.3,11.295903
11.400001,11.718007
11.1,11.109512
11.7,11.707182
11.7,11.718825
11.8,11.80957
11.3,11.28935
11.1,11.122025
11.3,11.297151
11.3,11.329248
11.2,11.971312
14.29382,13.231829
11.999998,11.92442
10.8,10.772269
12.1,11.924938
11.7,11.731232
11.1,11.196743
11.5,11.472821
11.7,11.97074
11.1,11.130395
11.400001,11.138646
10.622879,10.687002
11.999998,11.998192
11.400001,11.381229
11.599999,11.751954
13.399989,12.720963
11.7,11.675492
11.7,11.697995
11.3,11.263912
11.3,11.297806
11.999998,12.084352
11.549999,11.705883
11.900001,11.855606
11.166968,11.188398
11.3,11.278489
11.3,11.2676325
13.200015,12.797797
11.8,11.728156
11.2,11.204984
12.52373,12.958777
11.2,11.196994
11.8,12.056622
11.5,11.509302
11.900001,11.909015
11.599999,11.572444
11.1,11.154555
12.343364,12.043593
11.1,11.17175
11.1,11.164983
11.2,11.004334
11.8,11.788551
10.7,10.583661
12.599997,12.749458
10.3,10.885023
11.1,11.135271
11.1,11.119309
13.800057,13.313379
11.2,11.2169895
11.900001,11.911467
11.1,11.126859
10.40103,10.916497
11.5,11.493599
11.400001,12.562533
12.599997,12.069443
11.8,12.006283
11.7,11.633746
11.3,11.310141
13.897412,13.302276
12.00309,12.067716
11.5,12.62038
11.999998,12.007095
11.1,11.058204
12.299998,12.259196
11.3,11.485027
12.699998,11.536904
11.1,11.1537895
11.1,11.1124325
10.3,10.387365
11.2,11.229135
11.3,11.389975
13.1,12.846034
11.400001,11.272391
12.199999,11.443165
11.8,11.617806
12.299998,12.094119
12.1,12.250818
11.2,11.248038
12.699998,12.494328
11.900001,11.906465
11.7,11.62971
11.7,11.742714
11.3,11.3315115
11.2,11.416278
15.500117,14.936212
10.70206,10.726912
11.1,11.148629
11.2,11.207664
11.622879,11.393282
11.2,11.220746
12.1,11.940846
12.799992,12.062585
11.400001,11.554059
9.905,12.231176
11.2,11.204112
11.7,11.6488085
11.8,11.786977
11.685027,11.385401
11.599999,11.56916
11.900001,11.334073
12.599997,12.428726
11.2,11.219526
10.485103,10.375631
11.3,11.344482
14.1,13.261715
11.5,11.391286
11.3,11.300777
11.29301,12.688936
10.8,10.686303
11.1,11.69931
13.200015,12.871095
10.8,10.446048
11.7,11.688017
11.7,11.703802
11.3,11.303401
13.500008,14.168746
11.2,11.212871
12.19691,10.893242
11.1,11.207656
10.7,10.905956
12.699998,12.12505
11.900001,11.285015
11.400001,11.382888
11.999998,11.198228
11.1,11.128027
13.000009,11.954219
11.400001,11.460299
11.1,11.164473
11.400001,11.434675
14.299971,13.528854
11.2,11.387914
13.999974,13.365513
14.999629,14.380427
11.999998,11.960691
11.900001,11.897883
13.899971,13.767683
11.3,11.290262
11.1,11.107266
11.536519,10.917108
12.199999,11.78833
11.7,11.699763
9.887813,9.954357
11.7,11.681001
11.2,11.184074
11.900001,11.897965
11.8,11.775775
10.1,10.192426
11.599999,11.334691
12.453596,12.259871
11.400001,11.306794
10.1,10.069539
11.3,11.627037
12.299998,12.515797
11.7,11.707508
11.5,11.446943
11.999998,11.981196
11.7,11.699217
11.8,11.443893
11.900001,11.876125
12.199999,11.584111
11.2,12.034958
11.3,11.748363
12.499997,12.695784
11.1,11.068991
11.900001,11.908131
11.900001,11.89554
11.400001,11.451864
11.5,11.738674
12.1,11.913589
11.5,12.006038
10.40103,10.489534
11.1,11.078372
11.8,11.577688
11.7,11.696214
11.599999,11.660828
11.1,11.265847
10.1,10.113884
11.8,11.847058
11.3,11.380464
11.3,11.355377
11.1,11.126922
11.8,11.953356
11.400001,11.489815
11.3,11.309631
10.40103,10.675608
11.900001,11.730516
11.7,11.665353
11.2,11.222325
11.19691,11.268167
11.758669,11.676796
10.70206,10.702254
11.900001,11.907443
11.5,11.507133
12.299998,11.765045
11.599999,11.513878
10.5,10.532158
11.1,11.125701
11.2,11.911787
11.2,11.284528
11.599999,11.489612
11.5,11.712449
11.900001,11.885641
11.8,11.789257
11.8,11.884196
13.000009,13.486416
10.1,10.109026
13.000009,12.764549
14.953872,14.665421
11.599999,11.628481
12.599997,11.833247
11.5685215,11.426678
14.668636,14.588642
12.299998,12.02399
11.3,11.330556
11.599999,11.624899
10.40103,10.674372
11.900001,11.917392
13.000009,13.254724
11.274371,11.279283
10.40103,10.663239
11.599999,11.742031
11.2,11.279607
11.599999,11.340832
11.3,11.297207
11.599999,11.583163
11.5,11.533679
10.40103,10.337848
11.5,11.39895
11.8,11.772096
11.1,11.124338
11.7,11.66469
11.5,11.893105
11.1,11.181891
11.2139435,11.251316
11.7,11.714063
11.400001,12.011616
10.622879,10.640475
11.1,11.110348
11.2,11.305245
11.900001,11.892729
11.400001,11.452089
11.2,11.1987505
11.2,11.145953
12.799992,12.501994
11.7,11.811541
11.400001,11.366928
11.2,11.186531
11.2,11.216862
11.1,11.130951
11.999998,11.990165
11.1,11.154262
12.622879,12.697724
11.999998,11.95963
11.923909,11.270965
11.599999,11.530151
12.299998,11.873594
11.400001,11.443715
11.8,11.8297
11.2,11.219499
11.400001,11.438666
11.1,11.110591
11.0,10.440939
11.1,11.186047
10.738272,10.4851
11.1,11.099433
11.900001,11.895829
11.7,11.42133
11.3,11.347453
14.400163,13.99905
11.2,11.209482
11.900001,11.728184
11.3,11.351074
11.400001,11.40636
12.499986,12.5602665
11.2,11.193539
11.2,11.266277
13.399989,12.951197
11.900001,11.876652
11.8,11.894597
11.1,11.106591
11.5,11.677032
11.900001,11.840504
11.900001,11.946772
11.2,11.210802
11.900001,11.898265
11.3,11.216975
11.2,11.209436
11.599999,11.4709425
11.900001,11.833179
12.299998,12.355236
11.207906,13.7148485
10.49794,10.354171
13.800057,13.496712
13.800057,13.540809
11.2,11.16736
12.199999,11.909178
13.117729,13.070844
11.2,11.190308
13.487216,13.935528
11.2,11.212651
11.400001,11.335136
11.2,11.227179
11.8,11.758247
11.900001,11.943974
11.8,11.792174
11.900001,11.903673
12.699998,13.30974
11.900001,11.925244
11.999998,12.00078
11.2,11.221059
13.500008,12.842735
12.399998,12.428447
11.2,11.211608
11.599999,11.57959
12.599997,12.265382
13.981694,13.856652
12.699998,12.375498
11.900001,11.876371
11.2,11.604216
12.1,11.607359
11.3,11.684539
11.1,11.088096
11.8,11.753521
11.5,11.925796
10.1,10.2098675
11.8,11.828942
11.900001,11.903681
11.900001,11.84569
11.400001,11.39834
10.321849,10.346727
11.8,11.80071
12.499997,12.179523
11.7,12.041968
12.599997,12.835159
11.8,11.718754
11.7,11.747
12.499997,12.419195
11.1,11.226659
12.599997,12.541611
11.5,11.493566
11.1,11.128506
11.5,11.593901
12.399998,12.122076
11.400001,11.331061
11.19691,10.720901
11.7,12.258012
11.599999,11.642563
13.1,12.351414
11.2,11.172605
12.399998,13.020536
10.1,10.067092
11.900001,11.77032
11.900001,11.93427
11.999998,12.007372
11.400001,11.4118
11.1,11.132549
12.699998,12.49938
12.8447275,13.029874
11.8,11.842639
11.900001,11.842469
12.4372425,12.576641
12.199999,11.895265
10.1,10.640484
11.900001,11.811947
11.3,11.305538
11.7,11.394971
14.668636,14.281389
11.1,11.086047
11.7,11.7207155
11.900001,11.952378
11.400001,11.364284
13.200015,13.42811
13.1,13.210737
11.2,11.316729
11.2,11.186539
11.7,11.356483
11.999998,11.944032
11.999998,11.990867
11.599999,11.557419
11.1,11.144763
10.49794,10.298794
11.3,11.283351
11.400001,11.355916
12.799992,12.570014
11.3,11.254957
11.1,11.139388
11.1,11.185475
12.199999,11.988359
14.685027,14.359358
11.2,11.181253
11.900001,11.935928
10.869551,10.330837
15.200179,13.874388
12.599997,11.689255
11.900001,11.944187
11.5,11.465625
11.900001,11.446301
11.3,11.30312
11.900001,12.06359
12.199999,12.260792
12.599997,13.153492
11.599999,11.757583
11.3,11.230443
11.7,11.927518
11.8,10.6408415
11.400001,12.163008
11.5,11.492456
11.2,11.282889
11.2,11.228785
10.2,10.261518
12.199999,13.7559
11.2,11.412305
11.900001,11.891436
11.3,11.316681
11.1,11.143976
11.900001,12.667281
12.199999,12.730276
11.3,11.497415
11.8,11.747991
11.999998,11.784936
11.7,11.643742
11.400001,12.141463
12.399998,12.49666
12.1,11.181198
11.3,11.286908
10.1,10.24934
11.8,11.616453
11.3,11.311283
11.5,11.594529
11.5,11.303253
11.2,11.714025
11.1,11.121881
11.8,11.797468
11.8,11.812551
11.1,11.127179
9.49794,10.296535
11.2,11.164677
11.1,11.238638
11.2,11.130226
11.321849,11.406654
12.799992,13.046417
11.2,11.165938
12.299998,11.898122
11.900001,13.736434
11.400001,11.387504
11.1,11.103164
11.400001,11.34426
11.8,11.875601
11.1,10.624311
11.599999,11.478379
11.3,11.286836
12.199999,12.105795
11.180922,11.201026
11.999998,11.127397
11.7,11.803369
13.800057,13.6582575
11.259267,11.897721
13.699981,13.113859
11.1,11.098692
12.199999,12.208921
9.79897,9.831511
11.999998,11.888311
11.3,11.623886
11.900001,11.897318
11.2,11.245014
11.3,11.329664
11.1,11.109843
14.520216,14.234484
12.899998,12.441815
11.900001,11.828207
11.5,11.5826645
12.499997,12.5779
11.3,11.713999
11.7,11.579919
11.900001,11.8212385
11.1604805,12.233323
11.400001,11.3869705
11.400001,11.509603
12.199999,12.233212
10.49794,10.472893
11.3,11.820051
14.49794,13.219717
12.599997,12.975893
11.999998,11.601616
11.599999,11.632025
10.1,10.064404
11.427902,10.661085
11.900001,11.8759575
11.1,11.317255
14.79897,14.531
11.599999,11.878046
12.499997,11.977766
11.999998,12.334548
10.6934595,11.341819
11.400001,11.417926
11.2,11.175536
11.400001,11.765224
11.1,11.134471
11.2,11.234611
11.2,11.228153
11.3,11.269024
11.400001,11.410238
11.821246,12.55188
10.7,10.677736
11.3,11.439359
11.8,11.374604
11.599999,11.5537815
11.7,11.628181
13.200015,12.092703
12.899998,12.27189
11.400001,11.390074
11.3,11.297981
11.8,11.80165
12.199999,11.921878
12.299998,11.698666
12.932683,13.070792
11.5,11.447385
14.1,13.046957
12.49794,12.734329
11.599999,11.187397
11.7,11.766425
11.400001,11.505327
9.79897,10.346756
11.1,11.095636
11.1,11.147605
11.3,11.184329
11.1,11.097121
12.499997,12.522094
11.8,11.803095
12.19691,12.318368
11.900001,11.865015
11.2,11.19413
10.6,10.639877
10.40103,10.625709
13.200015,12.381466
11.1,11.12108
12.765546,12.731652
14.500117,14.236086
11.900001,11.65882
11.900001,11.918997
11.8,11.82924
14.1,13.776133
11.2,11.202793
11.2,11.248401
14.1,14.030435
12.399998,11.861188
11.3,11.267452
11.900001,11.930285
12.199999,12.482058
11.2,11.24325
11.2,11.122122
11.3,11.563569
11.599999,11.600036
11.8,11.538949
11.5,11.595885
11.900001,11.880005
11.1,11.110752
11.900001,11.753823
11.1,10.919586
11.2,11.13679
11.1,11.156497
11.2,11.203586
11.900001,11.897208
11.2,11.6235895
11.8,11.704475
11.599999,11.535242
11.400001,11.46454
11.2,11.190936
11.2,11.25146
11.5,11.511783
11.2,11.465154
12.039302,10.971957
11.5,11.501197
11.2,11.232254
11.599999,11.432774
11.2,11.435925
11.7,11.815798
11.8,11.803936
11.1,11.238165
11.3,11.293524
11.599999,12.658865
11.2,11.223788
11.900001,11.95117
11.2,11.434772
11.3,11.338867
11.599999,12.203
11.5,11.502337
13.000009,12.927926
11.1,11.136076
11.1,11.160982
11.8,11.560628
11.1,11.128676
14.122276,14.037709
12.254902,12.130239
11.1,11.134982
11.5,11.555826
11.400001,11.394637
13.000009,13.360554
13.899971,11.7789
11.900001,12.040361
11.999998,11.400029
11.3,11.104697
11.3,11.263426
13.49794,13.077869
11.400001,11.401436
13.267491,13.095611
11.2,11.1800995
12.199999,11.740707
11.999998,12.453153
10.40103,10.397539
12.1,11.940026
11.5,11.492889
11.599999,11.726542
11.400001,11.396612
10.622879,10.5278635
11.599999,11.707015
11.900001,11.934297
11.599999,11.625819
11.7,11.801521
11.999998,12.014454
11.45,11.275286
10.622879,11.144272
11.900001,12.309714
11.217208,10.474289
13.000009,13.131792
11.8,11.7808
11.3,11.380231
11.7,11.660278
11.900001,12.005015
11.1,11.137885
11.8,11.798745
11.599999,11.539685
11.900001,11.899417
11.5,11.592066
12.199999,11.932512
11.2,11.219643
11.3,11.286172
12.1,11.740933
10.2,10.330391
11.900001,11.87484
11.1,11.089509
11.2,11.210694
11.3,11.94971
11.8,11.849957
11.8,11.768001
11.1,11.100069
11.2,11.292415
11.2,11.126817
12.299998,11.787703
11.3,11.275043
12.499997,12.189778
11.2,11.221521
11.3,11.285063
11.3,11.389106
11.8,11.906184
11.900001,11.70001
12.599997,11.857463
11.8,11.797313
11.3,11.269927
13.399989,12.196233
11.1,11.135538
11.400001,11.411181
11.900001,11.859069
11.900001,11.925507
12.711282,12.736734
12.129071,12.730293
11.900001,11.852553
13.600039,12.006442
11.8,11.669294
15.180922,14.778761
12.699998,12.132989
11.5,11.518172
11.900001,11.8716955
11.900001,11.9184675
11.999998,11.900516
12.399998,12.138404
11.8,11.82417
11.2,11.157713
11.5,13.140347
11.5,11.602149
12.699994,13.470942
11.230576,11.223628
10.1,10.222762
14.1,14.201323
11.5,11.491679
11.3,11.298226
11.2,11.220388
11.8,12.307529
11.2,11.1993065
11.599999,11.79907
11.599999,11.632291
11.1,11.035333
11.3,11.289212
11.5,11.524953
11.1,11.095479
11.1,11.140612
11.3,11.248475
11.2,11.216942
11.599999,11.431166
11.599999,11.628014
11.400001,11.255656
11.3,11.348923
11.2,11.228719
12.058607,11.947367
11.999998,11.971073
12.923909,12.892698
12.699998,12.591581
11.8,11.898155
15.200179,14.6467085
11.7,11.297985
11.5,11.480677
11.999998,11.951811
11.3,11.295343
12.020819,11.80999
11.900001,12.09047
11.1,11.121064
10.1,11.13298
11.3,11.283125
11.3,11.311765
14.79897,14.116599
11.5,11.994091
11.8,11.765789
11.900001,11.921295
11.1,11.080681
11.7,11.736046
11.2,11.204699
11.2,11.377617
11.599999,11.2084875
11.555932,11.267474
12.1,12.055993
11.400001,11.498833
12.299998,12.447078
12.622879,11.891067
11.999998,12.165787
12.299998,12.117256
11.2,11.224158
11.2,11.174165
11.900001,11.837532
11.1,11.144833
11.3,11.144687
11.3,11.2803135
11.1,11.100763
14.563188,12.0013485
11.3,11.287884
11.2,11.193702
11.999998,11.975771
11.5,11.50172
11.2,11.234513
11.1,11.095202
12.199999,12.323628
11.900001,11.865693
13.399989,12.78589
14.145758,13.925601
11.8,11.827856
11.1,11.9781475
11.1,11.122554
10.1,10.19054
11.40103,11.364101
12.299998,12.210621
11.2,11.218588
11.1,11.179396
11.3,11.248808
11.1,11.201826
11.400001,11.446947
11.900001,12.437472
11.400001,11.428203
11.400001,11.384128
11.999998,12.104561
11.5,11.36384
12.399998,12.1257515
13.999974,13.495347
11.7,11.74217
11.2,11.225241
11.3,11.126187
12.22668,12.61691
10.622879,10.697056
14.500117,13.541997
11.999998,11.747874
11.400001,11.433233
11.2,11.294784
11.8,11.730052
10.1,10.108336
11.3,11.3287735
12.654396,12.722688
11.1,11.142408
12.299998,11.872182
11.2,11.229138
15.79897,14.989021
12.699998,12.459481
11.3,11.321471
11.3,11.20397
11.8,11.378093
11.2,11.174471
13.273925,10.711692
11.1,11.097635
10.6,11.541946
11.5,11.460053
11.900001,11.900357
13.699981,14.054562
11.2,11.178863
11.1,11.120292
11.400001,11.166975
11.999998,11.953967
10.4,10.742926
13.699981,13.398993
11.999998,12.401192
11.900001,11.91231
11.599999,11.573228
11.400001,11.626552
11.7,11.627932
12.399998,11.587324
11.599999,11.634987
11.999998,12.05278
12.799992,12.055293
12.1,11.965903
11.900001,11.880122
11.7,11.767967
11.2,11.21102
11.1,11.1321335
13.1,12.469353
11.8,11.839896
11.3,11.306196
11.5,11.467844
11.900001,11.827823
12.1,12.005264
11.2,12.0814495
11.900001,11.84277
13.549771,13.318874
11.1,11.117337
12.427902,13.281096
11.400001,11.410723
11.2,11.166181
14.600313,14.236721
11.8,12.049148
11.999998,11.993984
11.599999,13.3311
11.3,11.265585
11.289244,11.152262
14.219187,14.303444
11.900001,11.850971
11.5,11.408759
11.999998,11.381544
11.5,11.517604
12.199999,12.185876
13.500008,13.182959
11.999998,11.968918
11.900001,11.902349
11.2,11.278922
11.2,11.361306
11.599999,12.717396
12.299998,11.742466
11.1,11.100829
11.297911,10.7057085
11.1,11.139321
11.5,11.540071
12.1,11.639526
11.1,11.009806
11.5,11.512984
11.900001,11.898049
11.2,11.159172
11.8,11.7612295
11.999998,11.9089155
11.1,11.111312
