true,prediction
11.1,11.141521
11.3,11.340988
11.999998,12.051826
11.599999,11.435938
11.900001,11.897192
11.2,11.173952
11.2,11.190533
11.7,11.859705
11.999998,11.990076
11.1,11.09872
11.8,11.874679
10.40103,10.47093
11.7,11.294355
12.399998,11.579378
11.900001,11.9283695
11.900001,11.92731
11.8,11.797954
11.1,11.136842
11.5,11.720348
11.1,11.276452
11.3,11.276911
11.599999,11.587763
14.1,14.109171
11.900001,11.958986
13.8499775,13.830086
11.1,11.160804
11.900001,11.935435
11.5,11.4543085
11.3,11.30417
11.7,11.7254925
11.900001,11.914642
13.699981,12.389048
13.800057,13.16901
11.8,11.835182
11.2,11.19629
11.1,12.668618
11.3,11.291456
11.7,11.750228
11.8,11.823838
11.5,11.487411
14.777781,14.507615
11.3,11.2698345
11.3,11.417158
11.8,11.810972
11.2,11.345363
11.3,11.169496
11.1,11.161859
12.1,11.527902
13.999974,13.954056
12.599997,12.3225
11.599999,11.524527
11.2,11.239102
11.8,11.883789
14.1,13.9354
10.1,10.367847
11.2,11.213361
11.504468,11.840702
11.7,11.280467
11.900001,11.928435
10.4,10.309627
11.5,11.523944
11.3,11.216721
11.2,11.187366
11.400001,11.387794
12.399998,12.082727
10.622879,11.089967
11.1,11.167881
13.1,13.952415
11.5,11.464263
11.3,11.301826
10.622879,10.769315
13.622879,13.632361
11.3,12.614855
11.2,11.222426
11.65,11.648496
11.5,11.542231
11.2139435,11.1502075
11.400001,11.440045
11.3,11.31237
11.900001,13.000524
11.2,11.202194
11.1,11.34917
12.599997,12.829359
11.8,11.832715
11.5,11.906078
11.2,11.205757
11.2,11.208924
11.999998,11.463583
11.900001,11.937198
11.400001,11.415904
11.5,11.420865
11.900001,11.974569
12.483,12.794263
11.2,11.582738
11.2,11.248373
12.499997,13.56159
12.899998,11.966031
12.199999,11.574037
11.599999,11.593602
11.2,11.258327
11.3,11.226892
12.254902,12.247717
11.599999,11.569967
10.622879,10.774446
11.900001,11.944805
11.1,11.171448
11.900001,11.917815
11.8,11.837101
11.2,11.239226
10.3,10.37483
10.2,10.365519
11.400001,11.396909
11.7,11.697565
12.299998,12.287563
11.622879,12.128483
11.5,11.532373
11.999998,12.160158
11.900001,11.934894
12.351812,11.756392
11.555932,11.881617
11.2,11.197906
11.599999,11.530455
11.8,11.91509
11.8,11.835676
11.1,11.148153
11.2,11.233847
14.600313,14.147753
11.2,11.218357
12.1,12.566151
12.199999,12.508538
11.2,11.189923
11.3,11.45001
11.1,11.115839
12.299998,11.749982
10.1,10.74928
11.5,11.464811
11.900001,11.924626
12.1,12.320227
11.3,11.311701
10.40103,11.097467
10.2,10.424478
13.699981,14.021093
12.199999,11.998237
11.5,11.377879
10.5,10.361682
11.112781,10.789008
11.2,11.198363
11.900001,11.933041
11.599999,11.316345
11.999998,11.610739
11.2,11.203979
11.2,11.204226
11.2139435,11.158029
11.3,11.299384
11.400001,12.162366
11.599999,11.533046
11.900001,11.778089
11.400001,11.516308
11.3,11.246303
13.600039,13.318928
11.400001,11.194945
11.8,11.901319
11.8,12.075649
12.499997,11.604661
11.7,11.732591
13.000009,13.113505
11.400001,11.421212
11.3,11.357348
11.8,11.851517
12.799992,11.541895
12.399998,12.032471
11.900001,11.970491
11.900001,11.927665
11.900001,11.9692335
10.4,10.508348
11.1,11.155657
11.2,11.23757
11.7,11.837128
11.1,11.150491
11.1,11.096845
11.3,11.294655
11.2,11.210223
11.187246,11.5197315
11.999998,12.140416
11.8,11.778983
13.399989,12.966091
11.2,11.211672
11.1,11.288174
11.3,11.290712
11.400001,11.38739
11.2,10.33294
11.5,11.492789
11.1,11.101266
12.799992,11.111054
11.400001,11.146028
11.5,11.393899
11.1,11.096161
11.8,11.824262
14.901343,14.974968
12.1,11.53003
11.8,11.85599
11.900001,11.915252
11.2689295,11.274101
11.5,11.787136
11.5,11.500753
11.599999,11.635588
12.499997,12.401207
12.499997,13.470403
12.499997,12.3775215
11.2,11.215582
11.1,11.124661
11.2,11.204291
11.900001,11.905392
11.3,11.407725
11.900001,11.926509
14.923909,11.32005
11.2,11.418312
11.8,11.857229
11.2,11.201484
11.1,11.111575
14.351078,14.751705
11.1,11.168393
11.1,11.088589
11.3,11.287694
11.5,11.754293
11.2,11.195298
11.400001,11.440185
10.49794,10.603658
12.199999,12.228539
11.5,11.198753
11.555932,11.398865
11.2,11.196714
11.400001,11.377672
12.1,11.906573
11.8,11.816425
11.1,11.133726
11.400001,11.417739
12.799992,12.37364
11.2,11.1768465
12.757577,13.286167
11.5,11.536598
11.8,11.815186
11.2,11.196158
11.1,11.130235
11.8,11.738425
10.40103,11.199882
13.399989,12.878113
11.3,11.421259
11.900001,11.91253
10.1,10.101821
12.299998,11.831372
11.79897,11.829401
13.699981,13.664643
11.599999,11.651405
13.800057,14.035136
11.900001,13.731765
11.8,11.560016
11.8,11.856752
11.1,11.302515
11.599999,11.583526
11.1,11.371465
11.3,11.315013
11.599999,11.6964655
11.821246,12.067038
13.999974,13.120739
12.199999,12.223142
14.1,14.378677
11.2,11.134828
11.5,11.722297
11.7,11.735304
11.5,11.50679
13.200015,13.083948
12.1,11.898905
12.70206,11.75309
11.2,11.184573
11.7,11.758949
11.2,11.437737
11.900001,11.93162
11.5,11.499486
11.400001,11.238477
11.400001,11.433512
11.900001,11.783807
11.400001,11.412488
12.199999,12.063925
11.7,11.688131
13.500008,12.840463
11.1,11.105262
11.5,11.446601
11.400001,11.402263
11.5,12.643243
11.5,11.456167
11.2,11.244086
12.799992,12.550844
12.199999,12.255046
13.800057,13.708075
11.8,11.860588
11.3,11.290296
11.2,11.2054
11.7,11.967516
11.5,11.560768
11.49794,11.401285
11.8,11.933142
14.700326,12.662561
12.1,11.798036
12.199999,12.025277
11.8,11.98949
11.900001,12.126476
12.699998,11.851472
12.499997,11.946746
11.3,11.185796
11.8,11.828539
11.8,11.675261
11.900001,11.773144
11.2,11.363331
13.122276,13.281742
11.2,11.178477
11.3,11.3054285
12.299998,13.187719
11.599999,11.449732
11.7,12.04257
11.2,11.222341
13.699981,13.053377
11.5,11.551216
11.1,11.094008
11.2,11.20505
11.7,12.407283
11.7,11.694668
11.2,11.16484
11.7,11.7367525
11.7,11.716289
12.499997,12.942038
11.1,11.123146
11.8,11.902007
13.999974,13.463035
10.622879,10.652006
11.2,11.198825
10.70206,10.6952
11.999998,11.810815
11.999998,12.031457
10.622879,13.503909
11.2,11.227817
11.79897,11.464644
12.499997,12.087645
11.400001,11.213007
11.8,11.892878
11.2,11.250937
11.3,11.32564
11.900001,11.945015
11.900001,11.571472
11.1,11.209667
13.511954,13.446641
11.1,11.110257
11.900001,11.939388
12.899998,12.291594
12.499997,12.7446
14.1,13.969999
11.1,11.148664
10.79897,10.594169
12.299998,12.210622
11.3,11.422533
12.899998,12.761146
11.7,11.724342
11.2,11.14947
11.2,11.217317
12.299998,12.190771
12.299998,11.722845
11.999998,11.947541
11.1,11.12258
10.40103,11.411489
11.8,11.990064
11.599999,11.62989
11.1,11.1339245
11.3,11.3921585
11.5,11.487587
13.500008,13.212888
11.599999,11.317879
13.186186,12.86655
13.1,13.310483
11.900001,11.929308
14.175721,13.997563
11.8,11.808394
11.2,11.250755
11.2,11.20726
11.900001,12.018818
11.900001,11.936875
11.599999,11.77405
12.79897,11.659592
10.70206,10.743018
11.5,11.518168
12.499997,12.278017
11.1,11.117905
12.199999,11.983693
11.2,11.258455
11.999998,12.011324
11.599999,11.552532
11.3,11.31596
11.2,11.306798
11.999998,11.543523
11.2,11.219238
11.543697,11.3237705
11.5,11.458854
11.7,11.749933
11.2,11.805538
11.5,11.132267
11.1,10.778135
11.900001,11.815487
13.547332,11.089399
13.500008,13.864765
11.999998,11.961303
13.446788,13.133528
11.8,11.78839
13.299971,12.440035
11.2,11.204572
11.400001,11.413723
13.1,11.510175
11.8,11.633199
11.2,11.169891
10.1,10.10113
11.8,11.777
11.487216,11.543978
12.599997,12.686051
13.200015,11.925037
11.5,11.505422
11.1,11.115478
11.599999,11.497477
11.2,11.244729
10.869551,10.366403
11.3,11.300179
11.400001,11.759165
11.1,11.140775
11.7,11.670754
11.7,11.699273
11.8,11.877568
11.3,11.277816
11.1,11.146231
11.3,11.287329
11.3,11.409548
11.2,12.525645
14.29382,13.821073
11.999998,11.967296
10.8,10.704295
12.1,12.289478
11.7,11.726892
11.1,11.354125
11.5,11.510995
11.7,11.986173
11.1,11.119616
11.400001,11.087534
10.622879,10.710051
11.999998,12.06577
11.400001,11.412606
11.599999,11.624123
13.399989,13.433157
11.7,11.726189
11.7,11.727059
11.3,11.293992
11.3,11.296215
11.999998,11.994182
11.549999,11.645515
11.900001,11.764525
11.166968,11.237476
11.3,11.303751
11.3,11.277101
13.200015,12.207766
11.8,11.801021
11.2,11.185507
12.52373,12.207532
11.2,11.189145
11.8,12.064696
11.5,11.49782
11.900001,11.903691
11.599999,11.627701
11.1,11.089216
12.343364,11.95386
11.1,11.189624
11.1,11.139598
11.2,11.239157
11.8,11.805769
10.7,10.912099
12.599997,12.739121
10.3,10.560948
11.1,11.101226
11.1,11.125689
13.800057,13.95994
11.2,11.354861
11.900001,11.918291
11.1,11.156754
10.40103,10.262028
11.5,11.459789
11.400001,11.598924
12.599997,12.239685
11.8,11.596083
11.7,11.644678
11.3,11.291863
13.897412,13.470072
12.00309,11.909018
11.5,11.81415
11.999998,12.001386
11.1,11.099503
12.299998,12.26647
11.3,11.517812
12.699998,11.479686
11.1,11.133407
11.1,11.294549
10.3,10.343871
11.2,11.228736
11.3,11.317646
13.1,12.820144
11.400001,11.26631
12.199999,11.396622
11.8,11.312145
12.299998,12.226812
12.1,12.505227
11.2,11.216322
12.699998,12.640729
11.900001,11.87025
11.7,11.75078
11.7,11.710193
11.3,11.353415
11.2,11.316636
15.500117,14.802096
10.70206,10.739145
11.1,11.082584
11.2,11.276987
11.622879,11.3970785
11.2,11.201586
12.1,11.939303
12.799992,11.971893
11.400001,11.562877
9.905,10.751226
11.2,11.190228
11.7,11.6784725
11.8,11.796965
11.685027,10.807174
11.599999,11.50547
11.900001,12.028032
12.599997,12.630947
11.2,11.183682
10.485103,10.994579
11.3,11.423407
14.1,13.401595
11.5,11.519268
11.3,11.3400755
11.29301,11.6704445
10.8,10.870865
11.1,11.289989
13.200015,12.846781
10.8,10.345499
11.7,11.676681
11.7,11.737866
11.3,11.378857
13.500008,14.305695
11.2,11.1944895
12.19691,11.97348
11.1,11.14761
10.7,10.853809
12.699998,12.982983
11.900001,11.232677
11.400001,11.360205
11.999998,11.231533
11.1,11.117411
13.000009,11.629909
11.400001,11.343078
11.1,11.098002
11.400001,11.396231
14.299971,14.064074
11.2,11.446358
13.999974,12.961392
14.999629,14.895762
11.999998,12.048759
11.900001,11.758887
13.899971,13.336987
11.3,11.316099
11.1,11.132412
11.536519,10.719016
12.199999,11.783517
11.7,11.782732
9.887813,9.962397
11.7,11.74358
11.2,11.265916
11.900001,11.912143
11.8,11.8215685
10.1,10.1431875
11.599999,11.303947
12.453596,11.489426
11.400001,11.3208475
10.1,9.998074
11.3,11.493493
12.299998,12.869979
11.7,11.683097
11.5,11.845908
11.999998,11.954646
11.7,11.777333
11.8,11.54614
11.900001,11.938634
12.199999,11.73965
11.2,11.509755
11.3,11.782938
12.499997,12.120457
11.1,11.070705
11.900001,11.928386
11.900001,11.936093
11.400001,11.394854
11.5,11.524916
12.1,11.920826
11.5,11.8517885
10.40103,10.786432
11.1,11.153372
11.8,11.944615
11.7,11.764609
11.599999,11.583313
11.1,11.160335
10.1,10.187653
11.8,11.911986
11.3,11.518652
11.3,11.365144
11.1,11.147151
11.8,12.2160425
11.400001,11.549298
11.3,11.3358135
10.40103,10.308512
11.900001,11.666222
11.7,11.79881
11.2,11.220652
11.19691,11.432708
11.758669,11.391968
10.70206,10.722521
11.900001,11.947862
11.5,11.526196
12.299998,11.876789
11.599999,11.60788
10.5,10.726206
11.1,11.120796
11.2,12.528338
11.2,11.190766
11.599999,11.48864
11.5,11.690846
11.900001,11.906476
11.8,11.855326
11.8,11.83098
13.000009,13.287225
10.1,10.102007
13.000009,13.678064
14.953872,15.019707
11.599999,11.598141
12.599997,12.3255825
11.5685215,11.553265
14.668636,15.13026
12.299998,11.461792
11.3,11.350188
11.599999,11.708854
10.40103,10.341163
11.900001,11.94912
13.000009,13.503096
11.274371,11.336512
10.40103,11.1892605
11.599999,11.546405
11.2,11.228095
11.599999,11.370303
11.3,11.454956
11.599999,11.623153
11.5,11.333639
10.40103,10.417121
11.5,11.412845
11.8,11.880927
11.1,11.140009
11.7,11.748321
11.5,12.031951
11.1,11.127609
11.2139435,11.282391
11.7,11.714106
11.400001,11.500034
10.622879,10.643638
11.1,11.146135
11.2,11.251414
11.900001,11.931764
11.400001,11.396267
11.2,11.208674
11.2,11.148903
12.799992,12.600751
11.7,12.164574
11.400001,11.35766
11.2,11.231607
11.2,11.223312
11.1,11.141987
11.999998,12.381484
11.1,11.1214
12.622879,12.562689
11.999998,11.9315
11.923909,10.683838
11.599999,11.608912
12.299998,11.6240835
11.400001,11.365928
11.8,11.831722
11.2,11.184713
11.400001,11.360766
11.1,11.129636
11.0,10.332942
11.1,11.136212
10.738272,10.723738
11.1,11.11719
11.900001,11.925055
11.7,11.772007
11.3,11.334307
14.400163,13.324846
11.2,11.185586
11.900001,11.621119
11.3,11.347509
11.400001,11.380359
12.499986,12.448555
11.2,11.170698
11.2,11.230671
13.399989,13.045369
11.900001,11.8975315
11.8,11.839014
11.1,11.1143055
11.5,11.3782
11.900001,11.913746
11.900001,11.859784
11.2,11.19342
11.900001,11.916584
11.3,11.255681
11.2,11.199393
11.599999,11.3974285
11.900001,11.763052
12.299998,12.321942
11.207906,13.35286
10.49794,10.408916
13.800057,12.553173
13.800057,13.6307955
11.2,11.167009
12.199999,11.620828
13.117729,13.102011
11.2,11.235888
13.487216,13.81716
11.2,11.19599
11.400001,11.3504925
11.2,11.243892
11.8,11.893634
11.900001,11.922531
11.8,11.831386
11.900001,11.93205
12.699998,13.281977
11.900001,11.895704
11.999998,12.018791
11.2,11.218948
13.500008,12.990454
12.399998,12.305991
11.2,11.219741
11.599999,11.652409
12.599997,12.428159
13.981694,13.358274
12.699998,12.588406
11.900001,11.95842
11.2,11.631836
12.1,11.553555
11.3,11.827021
11.1,11.128632
11.8,11.841299
11.5,11.31154
10.1,10.117709
11.8,11.805206
11.900001,11.930698
11.900001,11.772417
11.400001,11.387583
10.321849,10.372584
11.8,11.835621
12.499997,12.13068
11.7,11.87635
12.599997,12.129515
11.8,11.949905
11.7,11.7134695
12.499997,12.6424265
11.1,11.19345
12.599997,12.633192
11.5,11.633455
11.1,11.197026
11.5,11.49528
12.399998,12.22181
11.400001,11.320324
11.19691,11.480198
11.7,12.716494
11.599999,11.587915
13.1,12.554212
11.2,11.220078
12.399998,12.623651
10.1,10.138987
11.900001,11.759132
11.900001,12.026042
11.999998,12.046333
11.400001,11.419274
11.1,11.104649
12.699998,11.8707485
12.8447275,13.067173
11.8,11.866106
11.900001,11.842249
12.4372425,12.652828
12.199999,11.910133
10.1,10.5738945
11.900001,11.908901
11.3,11.31548
11.7,11.504987
14.668636,14.285117
11.1,11.135577
11.7,12.657411
11.900001,11.88476
11.400001,11.514513
13.200015,13.570755
13.1,12.474064
11.2,11.189755
11.2,11.451421
11.7,11.237571
11.999998,12.034583
11.999998,11.963461
11.599999,11.592536
11.1,11.130606
10.49794,10.41954
11.3,11.311047
11.400001,11.374929
12.799992,13.43029
11.3,11.292058
11.1,11.108997
11.1,11.1282835
12.199999,12.640474
14.685027,14.492782
11.2,11.18151
11.900001,11.860547
10.869551,10.263405
15.200179,14.442897
12.599997,11.808669
11.900001,11.929271
11.5,11.493703
11.900001,11.642328
11.3,11.285416
11.900001,12.271418
12.199999,12.20784
12.599997,12.603604
11.599999,11.632864
11.3,11.348765
11.7,11.765826
11.8,10.2980385
11.400001,11.981253
11.5,11.5032625
11.2,11.23597
11.2,11.197195
10.2,10.342489
12.199999,13.258771
11.2,11.493913
11.900001,11.904052
11.3,11.305719
11.1,11.150366
11.900001,12.915827
12.199999,12.618804
11.3,11.6456375
11.8,11.816988
11.999998,11.848781
11.7,11.728915
11.400001,11.91003
12.399998,12.913107
12.1,11.31474
11.3,11.288734
10.1,9.982161
11.8,11.589216
11.3,11.25743
11.5,11.518514
11.5,11.205205
11.2,11.634581
11.1,11.129171
11.8,11.828314
11.8,11.787376
11.1,11.097744
9.49794,10.4475155
11.2,11.173123
11.1,11.145438
11.2,11.181367
11.321849,11.283326
12.799992,13.286588
11.2,11.211889
12.299998,12.098807
11.900001,13.829426
11.400001,11.398373
11.1,11.156814
11.400001,11.366321
11.8,11.847581
11.1,10.3448925
11.599999,11.876208
11.3,11.300305
12.199999,12.400622
11.180922,11.258306
11.999998,11.13739
11.7,11.993348
13.800057,13.704313
11.259267,11.984715
13.699981,13.8894005
11.1,11.124708
12.199999,12.105967
9.79897,9.792666
11.999998,11.968475
11.3,11.858133
11.900001,11.865435
11.2,11.1925125
11.3,11.322865
11.1,11.12106
14.520216,14.429882
12.899998,12.542048
11.900001,11.939064
11.5,11.363726
12.499997,12.391076
11.3,11.476048
11.7,11.955766
11.900001,11.922736
11.1604805,12.003448
11.400001,11.384562
11.400001,11.432422
12.199999,12.695142
10.49794,10.583646
11.3,11.462016
14.49794,13.880159
12.599997,12.396005
11.999998,11.691139
11.599999,11.527245
10.1,10.132322
11.427902,11.033553
11.900001,11.8692875
11.1,11.306889
14.79897,13.775815
11.599999,11.593279
12.499997,12.018998
11.999998,12.449589
10.6934595,11.824131
11.400001,11.49199
11.2,11.188024
11.400001,11.658213
11.1,11.158506
11.2,11.219578
11.2,11.229712
11.3,11.303953
11.400001,11.371404
11.821246,12.431502
10.7,10.708627
11.3,11.285255
11.8,11.598599
11.599999,11.585969
11.7,11.70637
13.200015,12.2069845
12.899998,12.045614
11.400001,11.215429
11.3,11.329785
11.8,11.825548
12.199999,11.722887
12.299998,11.8716
12.932683,12.738691
11.5,11.77949
14.1,12.985269
12.49794,11.522121
11.599999,10.981698
11.7,11.649912
11.400001,11.502002
9.79897,10.39493
11.1,11.148514
11.1,11.175237
11.3,11.171987
11.1,11.115101
12.499997,12.509291
11.8,11.830046
12.19691,12.357925
11.900001,11.920875
11.2,11.200321
10.6,10.57598
10.40103,10.47047
13.200015,12.238862
11.1,11.10287
12.765546,11.912477
14.500117,13.917585
11.900001,11.676799
11.900001,11.888198
11.8,11.848706
14.1,13.515974
11.2,11.188424
11.2,11.275293
14.1,14.265871
12.399998,11.804498
11.3,11.407043
11.900001,11.921165
12.199999,12.0962
11.2,11.1817465
11.2,11.121502
11.3,11.361458
11.599999,11.672946
11.8,11.400617
11.5,11.596008
11.900001,11.993512
11.1,11.162261
11.900001,11.891368
11.1,11.174679
11.2,11.231761
11.1,11.121024
11.2,11.229743
11.900001,12.202633
11.2,11.325991
11.8,11.868058
11.599999,11.655929
11.400001,11.503184
11.2,11.205338
11.2,11.244051
11.5,11.501939
11.2,11.400954
12.039302,12.0717
11.5,11.516648
11.2,11.212042
11.599999,11.59995
11.2,11.359976
11.7,12.169939
11.8,11.823381
11.1,11.195093
11.3,11.259568
11.599999,12.081905
11.2,11.189322
11.900001,11.928181
11.2,11.5449705
11.3,11.25067
11.599999,11.90697
11.5,11.522201
13.000009,12.810556
11.1,11.089688
11.1,11.133818
11.8,11.6453905
11.1,11.144019
14.122276,13.987123
12.254902,12.403364
11.1,11.118733
11.5,11.470779
11.400001,11.359734
13.000009,13.65107
13.899971,12.438587
11.900001,12.006576
11.999998,11.568134
11.3,11.2540865
11.3,11.300871
13.49794,13.055326
11.400001,11.426309
13.267491,13.228136
11.2,11.202233
12.199999,11.739812
11.999998,12.404209
10.40103,10.363751
12.1,12.029819
11.5,11.432733
11.599999,11.675964
11.400001,11.354531
10.622879,10.955126
11.599999,11.571181
11.900001,11.899064
11.599999,11.826136
11.7,11.722913
11.999998,12.009602
11.45,11.258107
10.622879,11.06833
11.900001,11.791717
11.217208,11.222048
13.000009,13.361673
11.8,11.814377
11.3,11.379811
11.7,11.292227
11.900001,11.88238
11.1,11.115224
11.8,11.860747
11.599999,11.591633
11.900001,11.932979
11.5,11.468048
12.199999,11.929154
11.2,11.206708
11.3,11.4552765
12.1,11.5644
10.2,10.29818
11.900001,11.91958
11.1,11.093144
11.2,11.205952
11.3,11.292371
11.8,11.489038
11.8,11.799303
11.1,11.124164
11.2,11.564539
11.2,11.184839
12.299998,11.885747
11.3,11.262417
12.499997,12.248749
11.2,11.225279
11.3,11.449537
11.3,11.271446
11.8,11.961063
11.900001,11.8352785
12.599997,11.693597
11.8,11.849433
11.3,11.317992
13.399989,12.146657
11.1,11.149299
11.400001,11.449188
11.900001,11.920699
11.900001,11.911683
12.711282,12.723105
12.129071,12.678552
11.900001,11.332096
13.600039,12.52026
11.8,11.818999
15.180922,15.122122
12.699998,11.895086
11.5,11.500834
11.900001,11.875426
11.900001,11.927793
11.999998,11.91359
12.399998,12.3989525
11.8,11.849342
11.2,11.199754
11.5,12.224437
11.5,11.655572
12.699994,13.060308
11.230576,11.213539
10.1,10.302013
14.1,14.478009
11.5,11.576399
11.3,11.629229
11.2,11.190028
11.8,12.568625
11.2,11.241527
11.599999,11.685652
11.599999,11.627402
11.1,11.11537
11.3,11.291389
11.5,11.5252075
11.1,11.125772
11.1,11.148015
11.3,11.317242
11.2,11.225298
11.599999,11.555689
11.599999,11.575804
11.400001,11.292858
11.3,11.443776
11.2,11.193167
12.058607,12.105129
11.999998,11.9485
12.923909,13.066539
12.699998,12.679871
11.8,11.765751
15.200179,14.94655
11.7,11.59289
11.5,11.480756
11.999998,11.881878
11.3,11.290564
12.020819,10.928961
11.900001,11.660498
11.1,11.166534
10.1,11.15494
11.3,11.289977
11.3,11.297825
14.79897,14.434278
11.5,11.527388
11.8,11.8828
11.900001,11.936787
11.1,11.0659275
11.7,11.827695
11.2,11.181162
11.2,11.353876
11.599999,11.19802
11.555932,11.204062
12.1,11.601841
11.400001,11.4407835
12.299998,12.435587
12.622879,11.155087
11.999998,12.257138
12.299998,11.936321
11.2,11.261957
11.2,11.187795
11.900001,11.895441
11.1,11.24458
11.3,11.130344
11.3,11.309673
11.1,11.171998
14.563188,13.189366
11.3,11.284056
11.2,11.203875
11.999998,11.971608
11.5,11.509946
11.2,11.174567
11.1,11.0930805
12.199999,12.189888
11.900001,11.970121
13.399989,12.76692
14.145758,14.044354
11.8,11.69256
11.1,11.643203
11.1,11.124555
10.1,10.321613
11.40103,11.389711
12.299998,11.853171
11.2,11.184625
11.1,11.153895
11.3,11.354297
11.1,11.132293
11.400001,11.583848
11.900001,11.969179
11.400001,11.442406
11.400001,11.4037075
11.999998,11.953687
11.5,11.561363
12.399998,12.401233
13.999974,13.692102
11.7,11.725702
11.2,11.186648
11.3,11.183676
12.22668,12.078822
10.622879,10.738241
14.500117,13.183882
11.999998,11.483239
11.400001,11.411209
11.2,11.186105
11.8,11.764091
10.1,10.095345
11.3,11.294634
12.654396,12.606604
11.1,11.114328
12.299998,12.092913
11.2,11.330885
15.79897,15.5338545
12.699998,12.436672
11.3,11.366419
11.3,11.244746
11.8,11.487441
11.2,11.21378
13.273925,11.485324
11.1,11.120249
10.6,11.174321
11.5,11.56178
11.900001,12.284054
13.699981,14.077066
11.2,11.176806
11.1,11.136478
11.400001,11.174676
11.999998,12.136807
10.4,10.593263
13.699981,12.340997
11.999998,12.395552
11.900001,11.95249
11.599999,11.584737
11.400001,11.554703
11.7,11.651813
12.399998,11.293454
11.599999,11.580915
11.999998,12.000924
12.799992,12.071241
12.1,11.9425955
11.900001,11.86608
11.7,11.733315
11.2,11.222514
11.1,11.109532
13.1,13.920658
11.8,11.861894
11.3,11.327411
11.5,11.486155
11.900001,11.793321
12.1,11.6307745
11.2,11.764763
11.900001,11.874054
13.549771,13.97188
11.1,11.125321
12.427902,12.8779545
11.400001,11.437444
11.2,11.2245
14.600313,14.310347
11.8,11.852037
11.999998,12.060917
11.599999,11.337791
11.3,11.371877
11.289244,11.175209
14.219187,14.5605755
11.900001,11.903164
11.5,11.55439
11.999998,11.754204
11.5,11.47175
12.199999,11.97445
13.500008,14.066321
11.999998,12.201842
11.900001,11.930207
11.2,11.217655
11.2,11.22824
11.599999,11.497573
12.299998,11.6817045
11.1,11.122588
11.297911,11.039664
11.1,11.151532
11.5,11.582221
12.1,11.396695
11.1,10.941981
11.5,11.535203
11.900001,11.933883
11.2,11.201661
11.8,11.839994
