true,prediction
11.3,11.425187
11.400001,12.838219
11.599999,11.539087
11.900001,11.841013
11.400001,11.624275
11.3,11.350821
13.600039,13.298712
11.400001,11.222356
11.8,11.67645
11.8,12.318047
12.499997,12.51959
11.7,12.004276
13.000009,12.710911
11.400001,11.448515
11.3,11.30491
11.8,11.859684
12.799992,11.869871
12.399998,12.016774
11.900001,11.93745
11.900001,11.911615
11.900001,11.950411
10.4,10.350146
11.1,11.188087
11.2,11.188179
11.7,11.988688
11.1,11.080457
11.1,11.120444
11.3,11.305447
11.2,11.19891
11.187246,11.808257
11.999998,11.974954
11.8,11.793729
13.399989,12.934179
11.2,11.207012
11.1,11.61508
11.3,11.296872
11.400001,11.350484
11.2,10.419834
11.5,11.514856
11.1,11.128534
12.799992,11.592895
11.400001,11.126311
11.5,11.489919
11.1,11.097885
11.8,11.801981
14.901343,14.4978895
12.1,12.032861
11.8,11.894433
11.900001,12.207955
11.2689295,11.297818
11.5,11.579929
11.5,11.490897
11.599999,11.469251
12.499997,12.320522
12.499997,12.9845915
12.499997,12.894184
11.2,11.20138
11.1,11.099199
11.2,11.267483
11.900001,11.94724
11.3,11.4638405
11.900001,11.927401
14.923909,11.263796
11.2,11.325158
11.8,11.841914
11.2,11.162826
11.1,11.136962
14.351078,14.687853
11.1,11.222505
11.1,11.081116
11.3,11.259385
11.5,11.826808
11.2,11.174723
11.400001,11.69774
10.49794,10.4489565
12.199999,12.22018
11.5,11.184925
11.555932,11.645096
11.2,11.244256
11.400001,11.369937
12.1,12.049781
11.8,11.815316
11.1,11.121488
11.400001,11.399458
12.799992,12.184905
11.2,11.204496
12.757577,13.6315975
11.5,11.518425
11.8,11.851707
11.2,11.195583
11.1,11.0935335
11.8,11.689368
10.40103,10.718715
13.399989,13.50403
11.3,11.801146
11.900001,11.954586
10.1,10.142171
12.299998,12.062636
11.79897,11.87713
13.699981,13.268359
11.599999,11.594247
13.800057,13.37977
11.900001,12.03825
11.8,11.451281
11.8,11.885188
11.1,11.698731
11.599999,11.604362
11.1,11.501603
11.3,11.293034
11.599999,11.657552
11.821246,12.277497
13.999974,12.932996
12.199999,12.263957
14.1,13.92926
11.2,11.159188
11.5,11.917065
11.7,11.845909
11.5,11.591881
13.200015,13.137807
12.1,11.814314
12.70206,12.085366
11.2,11.236522
11.7,11.361245
11.2,11.999645
11.900001,11.948701
11.5,11.450676
11.400001,11.387924
11.400001,11.422714
11.900001,11.802433
11.400001,11.4692135
12.199999,11.490632
11.7,11.711666
13.500008,13.345546
11.1,11.107088
11.5,11.416436
11.400001,11.374584
11.5,12.326988
11.5,11.626545
11.2,11.321279
12.799992,13.867842
12.199999,12.17988
13.800057,13.0941515
11.8,11.811131
11.3,11.341528
11.2,11.190865
11.7,11.663342
11.5,11.530327
11.49794,11.234304
11.8,11.893115
14.700326,12.966763
12.1,12.17173
12.199999,12.041876
11.8,11.755162
11.900001,11.736764
12.699998,11.936339
12.499997,12.0438175
11.3,11.238879
11.8,11.8662615
11.8,12.039855
11.900001,11.756983
11.2,11.277892
13.122276,13.115049
11.2,11.173027
11.3,11.346426
12.299998,12.187861
11.599999,11.647295
11.7,12.16542
11.2,11.329884
13.699981,12.913856
11.5,11.656608
11.1,11.102839
11.2,11.216704
11.7,11.919538
11.7,11.742133
11.2,11.215135
11.7,11.868021
11.7,11.765577
12.499997,12.857026
11.1,11.117018
11.8,11.844264
13.999974,12.928899
10.622879,10.596761
11.2,11.205924
10.70206,10.754003
11.999998,11.925012
11.999998,12.016619
10.622879,13.425291
11.2,11.224062
11.79897,11.921344
12.499997,11.981981
11.400001,11.168498
11.8,11.9902725
11.2,11.208825
11.3,11.556916
11.900001,11.906393
11.900001,11.271051
11.1,11.492723
13.511954,13.498377
11.1,11.130897
11.900001,11.950971
12.899998,12.174708
12.499997,12.16874
14.1,14.493059
11.1,11.140018
10.79897,10.740135
12.299998,12.085822
11.3,11.491378
12.899998,12.19489
11.7,11.730393
11.2,11.239236
11.2,11.166106
12.299998,12.174942
12.299998,11.800062
11.999998,11.844738
11.1,11.198209
10.40103,11.550174
11.8,12.126001
11.599999,11.632814
11.1,11.1854315
11.3,11.306484
11.5,11.615704
13.500008,13.144573
11.599999,11.217649
13.186186,12.960017
13.1,13.060237
11.900001,11.918583
14.175721,13.148825
11.8,11.739592
11.2,11.324469
11.2,11.576613
11.900001,12.011527
11.900001,11.919064
11.599999,12.167743
12.79897,11.879517
10.70206,10.676149
11.5,11.711903
12.499997,12.150586
11.1,11.1572275
12.199999,12.039444
11.2,11.244299
11.999998,12.01084
11.599999,11.730013
11.3,11.288112
11.2,11.206102
11.999998,11.452973
11.2,11.217691
11.543697,11.480328
11.5,11.477032
11.7,11.66365
11.2,11.590734
11.5,11.190307
11.1,10.644504
11.900001,11.797244
13.547332,13.126636
13.500008,14.00717
11.999998,11.916647
13.446788,11.701603
11.8,11.919993
13.299971,12.347048
11.2,11.196008
11.400001,11.397889
13.1,11.983618
11.8,11.958333
11.2,11.263446
10.1,10.151676
11.8,11.781656
11.487216,11.448896
12.599997,12.601155
13.200015,11.720199
11.5,11.501018
11.1,11.103652
11.599999,11.53651
11.2,11.257296
10.869551,10.316097
11.3,11.292672
11.400001,12.115249
11.1,11.139953
11.7,11.677998
11.7,11.747343
11.8,11.882813
11.3,11.275585
11.1,11.11592
11.3,11.349763
11.3,11.553757
11.2,12.515133
14.29382,13.850257
11.999998,11.814511
10.8,10.64344
12.1,11.815492
11.7,11.704563
11.1,11.171786
11.5,11.51701
11.7,12.131989
11.1,11.127105
11.400001,11.173356
10.622879,10.367698
11.999998,11.929961
11.400001,11.397795
11.599999,11.691749
13.399989,13.248257
11.7,11.720157
11.7,11.7432575
11.3,11.29192
11.3,11.349964
11.999998,11.966835
11.549999,11.681917
11.900001,11.83834
11.166968,11.143425
11.3,11.274245
11.3,11.288205
13.200015,12.43841
11.8,11.8020735
11.2,11.204974
12.52373,12.57269
11.2,11.180111
11.8,11.984451
11.5,11.507961
11.900001,11.916672
11.599999,11.595177
11.1,11.1753
12.343364,12.036569
11.1,11.1671095
11.1,11.124875
11.2,11.17051
11.8,11.868377
10.7,10.7662945
12.599997,12.653303
10.3,10.650464
11.1,11.140225
11.1,11.10737
13.800057,13.742966
11.2,11.307226
11.900001,11.937385
11.1,11.170196
10.40103,10.569916
11.5,11.539944
11.400001,12.743519
12.599997,11.651839
11.8,11.600006
11.7,11.616598
11.3,11.283999
13.897412,13.173451
12.00309,11.993833
11.5,11.986845
11.999998,11.995803
11.1,11.139222
12.299998,12.417198
11.3,11.380649
12.699998,12.188786
11.1,11.1451845
11.1,11.227778
10.3,10.467926
11.2,11.271688
11.3,11.447594
13.1,12.959071
11.400001,11.278985
12.199999,11.341121
11.8,11.202554
12.299998,12.10949
12.1,12.441706
11.2,11.209233
12.699998,12.64758
11.900001,11.882548
11.7,11.743882
11.7,11.757187
11.3,11.649341
11.2,11.379643
15.500117,15.003078
10.70206,10.72229
11.1,11.122266
11.2,11.20712
11.622879,11.4242525
11.2,11.193008
12.1,11.962675
12.799992,12.239578
11.400001,11.450428
9.905,10.885392
11.2,11.175673
11.7,11.613996
11.8,11.83443
11.685027,11.168193
11.599999,11.463421
11.900001,11.653082
12.599997,12.255715
11.2,11.186855
10.485103,10.976909
11.3,11.327586
14.1,13.554636
11.5,11.375263
11.3,11.296968
11.29301,11.762631
10.8,10.858884
11.1,11.452832
13.200015,12.864489
10.8,10.388943
11.7,11.705614
11.7,11.718018
11.3,11.370917
13.500008,14.209823
11.2,11.200138
12.19691,12.275705
11.1,11.169909
10.7,10.922464
12.699998,12.9170065
11.900001,11.2355995
11.400001,11.379645
11.999998,11.303097
11.1,11.121859
13.000009,11.935207
11.400001,11.327328
11.1,11.1984825
11.400001,11.393456
14.299971,13.870501
11.2,11.43959
13.999974,12.749125
14.999629,15.013031
11.999998,11.9514265
11.900001,11.92334
13.899971,13.805082
11.3,11.308533
11.1,11.151682
11.536519,11.203825
12.199999,11.939191
11.7,11.743917
9.887813,10.014775
11.7,11.717757
11.2,11.407957
11.900001,11.879655
11.8,11.850869
10.1,10.164749
11.599999,11.440348
12.453596,12.1882105
11.400001,11.3191395
10.1,10.041002
11.3,11.522021
12.299998,12.843426
11.7,11.736579
11.5,11.528994
11.999998,12.019484
11.7,11.705127
11.8,11.963157
11.900001,11.935468
12.199999,11.622435
11.2,11.465942
11.3,11.623765
12.499997,12.621586
11.1,11.144279
11.900001,11.906988
11.900001,11.942743
11.400001,11.409382
11.5,11.869122
12.1,11.905538
11.5,11.71064
10.40103,10.801634
11.1,11.122677
11.8,11.778955
11.7,11.979921
11.599999,11.639012
11.1,11.454168
10.1,10.259579
11.8,11.838789
11.3,11.528187
11.3,11.290516
11.1,11.128241
11.8,12.057849
11.400001,11.274784
11.3,11.341097
10.40103,10.648195
11.900001,11.72919
11.7,11.775576
11.2,11.217641
11.19691,11.851256
11.758669,11.519572
10.70206,10.742025
11.900001,11.9238
11.5,11.471635
12.299998,11.962491
11.599999,11.575004
10.5,10.760258
11.1,11.116583
11.2,12.364468
11.2,11.2227545
11.599999,11.508642
11.5,11.715681
11.900001,11.950235
11.8,11.882056
11.8,11.840146
13.000009,13.214632
10.1,10.195157
13.000009,13.716715
14.953872,14.645498
11.599999,11.7064705
12.599997,11.962252
11.5685215,11.80941
14.668636,14.745708
12.299998,12.159747
11.3,11.348428
11.599999,11.754715
10.40103,10.60174
11.900001,11.953767
13.000009,13.505146
11.274371,11.303976
10.40103,10.6347475
11.599999,11.713162
11.2,11.281862
11.599999,11.568703
11.3,11.361793
11.599999,11.63788
11.5,11.896271
10.40103,10.507889
11.5,11.479475
11.8,11.925049
11.1,11.117401
11.7,11.666931
11.5,12.776838
11.1,11.118951
11.2139435,11.32339
11.7,11.748228
11.400001,11.510753
10.622879,10.675925
11.1,11.128568
11.2,11.33876
11.900001,11.956167
11.400001,11.533028
11.2,11.192357
11.2,11.143355
12.799992,12.439375
11.7,11.696675
11.400001,11.547908
11.2,11.204253
11.2,11.139142
11.1,11.128307
11.999998,11.988022
11.1,11.114496
12.622879,12.635049
11.999998,12.035396
11.923909,11.232741
11.599999,11.457961
12.299998,11.777203
11.400001,11.409454
11.8,11.887336
11.2,11.212427
11.400001,11.374038
11.1,11.13325
11.0,10.187382
11.1,11.116751
10.738272,11.023598
11.1,11.136431
11.900001,11.897988
11.7,11.64937
11.3,11.521663
14.400163,13.446247
11.2,11.211106
11.900001,11.796027
11.3,11.395874
11.400001,11.372243
12.499986,12.57825
11.2,11.221529
11.2,11.252878
13.399989,13.161156
11.900001,11.967359
11.8,11.884985
11.1,11.1331005
11.5,11.463411
11.900001,11.945824
11.900001,11.639628
11.2,11.186197
11.900001,11.908773
11.3,11.304302
11.2,11.1721945
11.599999,11.443095
11.900001,11.71558
12.299998,12.276851
11.207906,13.384968
10.49794,10.299103
13.800057,13.074621
13.800057,12.728934
11.2,11.201252
12.199999,11.584675
13.117729,12.941307
11.2,11.212307
13.487216,13.94548
11.2,11.164252
11.400001,11.342675
11.2,11.267676
11.8,11.779011
11.900001,11.932518
11.8,11.847815
11.900001,11.94225
12.699998,13.311383
11.900001,11.921799
11.999998,11.959031
11.2,11.215564
13.500008,12.47569
12.399998,12.503124
11.2,11.157891
11.599999,11.69226
12.599997,12.672783
13.981694,13.390124
12.699998,12.52433
11.900001,11.949107
11.2,11.221125
12.1,11.452324
11.3,11.3493185
11.1,11.174467
11.8,11.828605
11.5,11.3680935
10.1,10.222536
11.8,11.825413
11.900001,11.82108
11.900001,11.760223
11.400001,11.390096
10.321849,10.337257
11.8,11.8927555
12.499997,11.83036
11.7,11.95608
12.599997,12.01015
11.8,11.726801
11.7,11.68753
12.499997,12.605739
11.1,11.425367
12.599997,13.004868
11.5,11.550658
11.1,11.210155
11.5,11.533975
12.399998,12.561407
11.400001,11.496174
11.19691,11.575776
11.7,12.196486
11.599999,11.589906
13.1,12.289471
11.2,11.209999
12.399998,13.489239
10.1,10.14196
11.900001,11.80815
11.900001,11.988012
11.999998,11.978414
11.400001,11.370456
11.1,11.094967
12.699998,11.665843
12.8447275,13.077377
11.8,11.824796
11.900001,11.883549
12.4372425,12.950565
12.199999,11.905574
10.1,10.727176
11.900001,11.990118
11.3,11.300391
11.7,11.372293
14.668636,14.338528
11.1,10.82146
11.7,12.349177
11.900001,11.909136
11.400001,11.584083
13.200015,13.562196
13.1,12.80647
11.2,11.195772
11.2,11.209068
11.7,11.739305
11.999998,12.070438
11.999998,12.677215
11.599999,11.5824375
11.1,11.13212
10.49794,10.528353
11.3,11.303653
11.400001,11.370547
12.799992,13.35673
11.3,11.301819
11.1,11.122709
11.1,11.121147
12.199999,12.151801
14.685027,14.389566
11.2,11.181753
11.900001,11.905445
10.869551,10.322124
15.200179,14.424979
12.599997,11.911034
11.900001,11.939844
11.5,11.46513
11.900001,11.476077
11.3,11.353372
11.900001,12.726149
12.199999,12.206437
12.599997,12.810908
11.599999,11.742165
11.3,11.299762
11.7,11.609751
11.8,10.428771
11.400001,11.509921
11.5,11.467659
11.2,11.233194
11.2,11.204717
10.2,10.276312
12.199999,12.914244
11.2,11.310342
11.900001,11.9451065
11.3,11.539043
11.1,11.217946
11.900001,12.706704
12.199999,13.167007
11.3,11.840087
11.8,11.882978
11.999998,11.655736
11.7,11.697511
11.400001,12.832193
12.399998,12.616915
12.1,11.154747
11.3,11.282914
10.1,10.140471
11.8,11.706612
11.3,11.471435
11.5,11.682533
11.5,11.188289
11.2,11.025289
11.1,11.125733
11.8,11.812767
11.8,11.804119
11.1,11.101656
9.49794,10.731455
11.2,11.167584
11.1,11.436943
11.2,11.177063
11.321849,11.497937
12.799992,12.492212
11.2,11.178841
12.299998,12.206152
11.900001,13.796306
11.400001,11.413485
11.1,11.111027
11.400001,11.379687
11.8,11.874062
11.1,10.681523
11.599999,11.809996
11.3,11.315397
12.199999,12.325085
11.180922,11.139666
11.999998,11.139744
11.7,11.920522
13.800057,13.531984
11.259267,11.122292
13.699981,13.531204
11.1,11.332706
12.199999,12.4060335
9.79897,9.898712
11.999998,11.936438
11.3,11.656656
11.900001,11.908555
11.2,11.228641
11.3,11.383746
11.1,11.08527
14.520216,14.282693
12.899998,12.236337
11.900001,11.290192
11.5,11.193301
12.499997,12.297803
11.3,11.468992
11.7,11.49362
11.900001,11.939656
11.1604805,12.203168
11.400001,11.354991
11.400001,11.443816
12.199999,12.465752
10.49794,10.719225
11.3,11.9779625
14.49794,13.267122
12.599997,12.5655775
11.999998,11.594562
11.599999,11.642245
10.1,10.142559
11.427902,11.083624
11.900001,11.964821
11.1,11.119181
14.79897,14.712028
11.599999,11.726442
12.499997,11.970249
11.999998,12.296668
10.6934595,11.281139
11.400001,11.618459
11.2,11.195262
11.400001,11.790526
11.1,11.1972
11.2,11.279114
11.2,11.247633
11.3,11.277733
11.400001,11.392976
11.821246,11.866608
10.7,10.631313
11.3,11.319571
11.8,11.525528
11.599999,11.59675
11.7,11.69608
13.200015,11.9844675
12.899998,12.135472
11.400001,11.339595
11.3,11.307634
11.8,11.882154
12.199999,11.694695
12.299998,12.081068
12.932683,12.926144
11.5,11.7793865
14.1,13.353786
12.49794,12.617201
11.599999,11.205552
11.7,11.669896
11.400001,11.443368
9.79897,10.322033
11.1,11.132154
11.1,11.127522
11.3,11.175711
11.1,11.133182
12.499997,12.356702
11.8,11.888338
12.19691,12.325759
11.900001,11.936087
11.2,11.173873
10.6,10.698593
10.40103,10.651037
13.200015,12.450017
11.1,11.103005
12.765546,13.157867
14.500117,14.452095
11.900001,11.729604
11.900001,11.878258
11.8,11.942399
14.1,13.536727
11.2,11.253762
11.2,11.497928
14.1,14.21262
12.399998,12.06951
11.3,11.283012
11.900001,11.932608
12.199999,12.267312
11.2,11.203121
11.2,11.112175
11.3,11.774719
11.599999,11.584392
11.8,11.435287
11.5,11.725333
11.900001,11.9475355
11.1,11.126742
11.900001,11.9006605
11.1,11.041858
11.2,11.324942
11.1,11.1135235
11.2,11.405697
11.900001,12.015415
11.2,11.566819
11.8,11.656965
11.599999,11.589395
11.400001,11.395448
11.2,11.163732
11.2,11.274334
11.5,11.498326
11.2,11.435051
12.039302,12.441773
11.5,11.530719
11.2,11.239121
11.599999,11.538218
11.2,11.360185
11.7,12.008965
11.8,11.883574
11.1,11.23214
11.3,11.270054
11.599999,12.620598
11.2,11.172015
11.900001,11.930724
11.2,11.299858
11.3,11.452451
11.599999,12.161839
11.5,11.544881
13.000009,12.924945
11.1,11.107117
11.1,11.13489
11.8,11.799402
11.1,11.145348
14.122276,14.170639
12.254902,12.276007
11.1,11.116533
11.5,11.444226
11.400001,11.450638
13.000009,13.117142
13.899971,11.692511
11.900001,12.715852
11.999998,11.269095
11.3,11.234516
11.3,11.304776
13.49794,13.573843
11.400001,11.414773
13.267491,13.335318
11.2,11.19107
12.199999,11.436771
11.999998,12.136209
10.40103,10.44616
12.1,11.952137
11.5,11.461207
11.599999,11.505063
11.400001,11.377468
10.622879,11.080262
11.599999,11.634953
11.900001,11.896109
11.599999,11.653973
11.7,11.627392
11.999998,11.994258
11.45,11.246668
10.622879,11.1229315
11.900001,11.941472
11.217208,11.377897
13.000009,13.4212675
11.8,11.835683
11.3,11.318243
11.7,11.38878
11.900001,11.924486
11.1,11.123319
11.8,11.839751
11.599999,11.625516
11.900001,11.916874
11.5,11.533413
12.199999,11.98139
11.2,11.202825
11.3,11.295085
12.1,11.823706
10.2,10.418007
11.900001,11.938317
11.1,11.124618
11.2,11.186128
11.3,11.309968
11.8,11.157394
11.8,11.841721
11.1,11.122453
11.2,11.243737
11.2,11.171868
12.299998,11.800153
11.3,11.300944
12.499997,11.813354
11.2,11.5785055
11.3,11.356763
11.3,11.389054
11.8,11.840642
11.900001,11.98484
12.599997,12.0516
11.8,11.83523
11.3,11.266339
13.399989,12.694907
11.1,11.141654
11.400001,11.413003
11.900001,11.8901005
11.900001,11.914661
12.711282,12.837417
12.129071,12.928004
11.900001,11.419634
13.600039,12.8240385
11.8,11.786307
15.180922,14.824797
12.699998,12.158231
11.5,11.4392605
11.900001,11.928874
11.900001,11.943367
11.999998,11.914887
12.399998,12.220093
11.8,11.897706
11.2,11.181674
11.5,12.43037
11.5,11.468407
12.699994,12.330857
11.230576,11.233067
10.1,10.272045
14.1,14.536736
11.5,11.505476
11.3,11.346118
11.2,11.203496
11.8,12.663694
11.2,11.2230625
11.599999,11.709508
11.599999,11.564285
11.1,11.10094
11.3,11.316793
11.5,11.51412
11.1,11.107777
11.1,11.140099
11.3,11.289118
11.2,11.187164
11.599999,11.492674
11.599999,11.660758
11.400001,11.342465
11.3,11.473639
11.2,11.218422
12.058607,12.118673
11.999998,12.015741
12.923909,12.94395
12.699998,12.731644
11.8,11.864963
15.200179,14.70004
11.7,11.387409
11.5,11.488366
11.999998,11.212112
11.3,11.314397
12.020819,11.820729
11.900001,11.567919
11.1,11.103773
10.1,10.97016
11.3,11.301196
11.3,11.252674
14.79897,14.180923
11.5,11.485278
11.8,11.870156
11.900001,11.932281
11.1,10.930256
11.7,11.804631
11.2,11.226187
11.2,11.340966
11.599999,11.213232
11.555932,11.212935
12.1,11.767672
11.400001,11.340698
12.299998,12.319833
12.622879,11.405756
11.999998,12.203429
12.299998,11.912847
11.2,11.245148
11.2,11.215967
11.900001,11.897189
11.1,11.177764
11.3,11.170618
11.3,11.308355
11.1,11.125596
14.563188,13.077948
11.3,11.312398
11.2,11.202349
11.999998,12.023069
11.5,11.480997
11.2,11.162209
11.1,11.070118
12.199999,12.484991
11.900001,11.930805
13.399989,12.947185
14.145758,13.850171
11.8,11.748159
11.1,11.537029
11.1,11.1172085
10.1,10.343243
11.40103,11.408239
12.299998,12.167136
11.2,11.270552
11.1,11.206023
11.3,11.279173
11.1,11.159229
11.400001,11.390378
11.900001,11.681958
11.400001,11.421886
11.400001,11.397059
11.999998,12.158843
11.5,11.535748
12.399998,12.277648
13.999974,13.427411
11.7,11.722147
11.2,11.194025
11.3,11.164072
12.22668,11.623811
10.622879,10.67322
14.500117,12.813103
11.999998,11.299583
11.400001,11.414845
11.2,11.3444
11.8,11.842779
10.1,10.188869
11.3,11.289246
12.654396,12.94448
11.1,11.116949
12.299998,12.164963
11.2,11.313775
15.79897,15.325838
12.699998,12.410324
11.3,11.328831
11.3,11.269141
11.8,11.677445
11.2,11.396262
13.273925,10.943565
11.1,11.100308
10.6,11.373428
11.5,11.494701
11.900001,12.532073
13.699981,13.222013
11.2,11.201918
11.1,11.087611
11.400001,11.1559515
11.999998,12.092677
10.4,10.52873
13.699981,13.298775
11.999998,12.943364
11.900001,11.940536
11.599999,11.584682
11.400001,11.590561
11.7,11.730025
12.399998,11.229725
11.599999,11.601674
11.999998,11.982387
12.799992,12.0786495
12.1,11.898438
11.900001,11.895096
11.7,11.779323
11.2,11.234813
11.1,11.213762
13.1,12.492294
11.8,11.82642
11.3,11.29282
11.5,11.581587
11.900001,11.935714
12.1,11.859394
11.2,12.138812
11.900001,11.967672
13.549771,13.93783
11.1,11.131772
12.427902,12.735642
11.400001,11.388235
11.2,11.19584
14.600313,14.501547
11.8,11.795388
11.999998,12.001501
11.599999,11.573611
11.3,11.329173
11.289244,11.192561
14.219187,14.501689
11.900001,11.497898
11.5,11.863112
11.999998,11.515611
11.5,11.491061
12.199999,12.152679
13.500008,14.03822
11.999998,11.979433
11.900001,11.913219
11.2,11.304231
11.2,11.247054
11.599999,12.143244
12.299998,11.168923
11.1,11.140181
11.297911,10.935547
11.1,11.194786
11.5,11.540619
12.1,11.60906
11.1,11.142012
11.5,11.529071
11.900001,11.946743
11.2,11.232671
11.8,11.851951
11.999998,11.994468
