true,prediction
5.0,4.996311
5.0,4.99488
5.0,5.017647
5.0,4.999229
5.0,4.9966593
5.5086384,5.1715784
6.1191864,6.11604
7.318759,7.3101172
5.0,4.99384
5.0,4.9934325
5.0,4.967437
5.0,4.994538
6.7212462,6.505819
6.5850267,4.9920235
5.0,4.993649
5.0,5.07852
5.0,4.9950523
5.0,4.9945326
5.0,5.427477
6.05061,5.03902
5.0,4.9947095
5.0,5.5523853
5.0,4.9921784
5.0,4.9980993
5.0,5.27799
5.0,4.9960365
5.0,4.972489
6.21467,5.771841
5.0,5.008273
7.8860564,7.0083685
6.0457573,6.395849
6.1739254,5.747177
8.431798,8.2028475
5.0,5.0635962
5.0,4.9971304
5.0,5.0002785
5.0,4.994401
5.0,5.027071
6.30103,5.7658525
5.0,5.2553983
5.0,4.9957595
8.585027,8.627653
5.0,4.9963365
5.0,4.9777107
5.0,4.9928603
6.113509,6.0216036
5.4202166,5.555066
5.0,5.0562906
5.0,4.994153
5.0,4.9990373
5.0,4.9937263
5.0,4.995139
5.6197886,5.221754
5.0,5.0011272
5.0,5.035945
6.30103,6.9894333
5.0,5.04222
5.0,4.9966073
5.0,5.0008855
7.4202166,7.3865843
7.79588,7.4556093
5.0,5.0010195
5.0,5.0709805
5.0,4.998654
5.0,4.963193
5.0,5.0233893
5.0,5.010587
5.0,5.097294
5.0,4.9991183
5.0,4.987847
5.0,4.995451
5.0,5.3986926
5.8860564,6.556502
5.0,4.9936514
5.0,4.9958897
5.0,5.0018444
5.958607,6.370724
5.0,4.9979033
5.1079054,4.999588
5.0,5.1575522
7.113509,6.392075
5.0,4.995016
7.958607,8.043993
5.0,4.9938965
5.4202166,5.489148
5.0,4.9987473
5.0,5.004698
5.0,4.995904
6.4089355,5.4159174
5.0,5.096835
6.958607,7.402261
5.0,5.069097
5.0,4.995237
5.0,5.1474595
5.0,4.9778943
5.0,4.988138
5.0,5.032778
5.0,4.9942923
5.0,4.9837756
5.0,4.9965835
5.0,5.0432477
5.0,5.010666
5.0,4.9934325
5.0,4.996736
5.0,4.996208
5.0,5.0252686
5.823909,5.566904
8.49485,7.8533616
5.0,4.9938717
5.0,5.0134654
5.0,5.4945154
5.0,4.996979
5.920819,5.5868335
5.0,4.9993844
5.0,4.995902
5.0,4.9976826
8.823909,8.398007
5.6197886,5.132554
5.0,5.3427896
8.0,7.2862415
5.0,5.090685
5.0,4.997575
6.3467875,5.8515525
5.0,4.9943247
5.0,5.00016
5.0,5.1659126
5.0,4.9947977
5.0,5.0801935
5.0,5.185176
5.0,4.995777
6.3467875,5.704494
5.0,5.0039535
5.0,4.9971733
5.0,5.002666
5.0,4.9938283
6.229148,6.23489
6.7212462,5.879306
5.0,5.3515787
5.0,4.995344
5.0,4.9968567
5.0,5.001639
5.0,5.0140615
5.0,4.9954853
7.1191864,6.6227922
5.0,4.993998
6.920819,6.9561396
5.091515,5.1115813
5.0,5.043831
5.0,4.9934325
5.5686364,5.1711283
6.080922,6.08589
5.0,5.1043425
5.0,4.9979653
7.6777806,7.789669
5.0,5.0291395
5.0,4.9561586
5.853872,5.410018
5.0,4.9942904
5.0,4.9934325
5.0,4.994122
5.4317985,5.1932974
6.1739254,5.229397
5.0,4.994482
5.0,5.0095043
5.0,5.0937824
7.7212462,7.7017484
5.0,5.001035
5.0,5.5490255
5.0,4.9983974
5.0,4.9939227
5.0,5.001339
5.0,4.99463
5.0,4.996512
5.0,5.103665
6.7695513,5.7628427
5.0,4.99501
5.853872,5.1921315
5.0,4.9974647
5.0,5.075902
6.6197886,6.5271893
6.19382,6.3785386
5.0,4.977153
6.3279023,6.938486
5.0,5.0109954
5.6382723,6.7973633
5.0,5.0118575
5.0409584,6.926555
5.0,4.9973326
5.0,4.993647
6.7695513,5.9595804
7.1870866,7.2429924
5.0,4.993653
6.4436975,5.858155
5.0,5.0739746
6.7695513,5.833079
5.920819,5.878511
5.0,5.027116
5.823909,6.0444436
5.0,4.9990497
5.7212462,6.3831887
5.69897,4.9996514
5.0,5.0218554
7.958607,7.7785416
5.6777806,5.927626
5.0,5.005525
7.05061,6.191782
5.0,4.993965
5.5686364,6.170502
7.167491,5.711753
5.0,5.0003724
5.958607,6.079224
5.0,5.0006137
5.091515,5.017956
5.0,5.041362
6.387216,6.4669213
5.376751,5.1781025
5.0,5.0087132
5.0,4.995311
5.0,4.995901
5.0,4.9934325
5.0,4.9611363
5.0,5.0030117
5.0,4.9934325
5.0,4.9964876
5.0,4.99564
5.0,4.9711165
5.0,5.0835905
5.6575775,6.2496
5.69897,6.426624
7.1366773,7.520985
5.0,5.0022755
5.0,4.998493
5.0,4.995613
5.0,4.994192
5.0,4.9975743
5.1191864,5.031401
5.0,4.9959064
5.154902,5.2830358
5.0,4.993904
5.0,4.9985404
5.8860564,5.0128884
5.5686364,6.045187
5.0,4.9975586
5.0,5.1265388
5.0,5.0031157
5.0,5.044921
5.0,5.0188036
5.0,5.001455
5.0,4.9934325
5.0,5.000669
5.0,4.995688
5.0,4.9935923
5.0,5.001392
5.0,4.9809537
6.853872,6.3507075
5.0,4.9904637
5.102373,5.13922
5.0,5.0015297
5.0,4.991848
5.0,4.9726553
5.0,4.99518
9.309804,8.132938
5.0,5.7138658
5.0,4.9957995
6.154902,5.9441633
5.468521,6.589897
5.958607,5.1428757
6.468521,6.5271606
5.0,4.9947534
5.0,4.9964504
5.0,4.996002
5.0,4.9941425
6.0457573,6.4215693
5.0,5.0003905
5.0,4.9957886
6.8860564,6.6236825
5.0,4.999457
5.0,5.002357
5.0,4.9955187
5.5086384,4.943162
5.0,4.996213
5.0,5.4553256
5.0,5.1867414
5.0,5.001748
6.1739254,5.9211693
6.2596374,5.7073584
6.7695513,7.06807
5.0,6.56489
5.0,4.92291
7.5850267,7.3198013
5.0,4.9955206
5.958607,5.0988107
5.0,5.0238156
5.6777806,5.952447
5.180456,5.1957827
5.0,4.9934325
5.0,5.103205
5.79588,5.4723473
5.0,5.547294
5.0,5.024149
5.0,4.99594
5.39794,5.3540277
5.0,4.991069
5.0,4.9953275
5.0,5.0273356
5.0,4.9938607
6.0655017,5.324323
5.0,4.999058
5.0,4.995335
5.0,4.993936
8.20066,7.253925
5.0,4.993588
5.79588,5.068185
8.6575775,8.290902
5.0,4.9946322
7.537602,5.948753
5.0,5.324129
5.0,5.500237
7.207608,5.2284527
5.0,4.9764104
5.0,5.0006924
5.0,4.9957614
5.0,4.9942837
7.7212462,7.7851257
5.0,5.1943707
6.7695513,7.2308674
5.0,5.4002934
5.0,4.9957223
5.0,4.9960194
5.0,4.9962616
8.327902,7.6747293
5.8860564,5.8842764
5.7695513,5.3176
5.0,6.1142664
5.0,4.994121
6.387216,5.642137
5.0,5.472394
6.49485,5.810017
6.0655017,7.117715
5.0,4.9979014
5.3565474,6.7681656
6.309804,5.407941
5.0,4.9802823
5.0,5.0082507
5.0,4.9934816
7.09691,5.479961
6.2441254,5.947166
5.0,4.993507
6.5086384,4.975929
6.30103,5.57075
5.0,5.0012264
6.7695513,6.34932
5.7447276,5.681263
5.0,4.9878416
5.0,4.9980497
5.0,4.994621
5.0,5.0125084
5.0,5.474961
5.0,5.2477283
5.0,4.998542
6.3665314,5.9133215
5.0,5.111566
5.0,4.9955807
5.0,5.6838865
5.0,4.993455
5.0,4.9828315
7.0,6.449687
8.443698,7.671884
5.0,4.9802823
9.091515,7.8335876
5.0,4.9915047
5.0,5.3005176
5.0,5.0400505
5.0,4.995363
5.0,4.9871097
7.09691,6.589258
5.0,4.997223
5.0,4.997594
5.0,5.0189366
5.0604806,5.78034
5.0,5.026276
5.0,5.0330405
5.0,5.2998266
5.0,4.994433
5.1487417,5.883447
5.0,5.1707954
5.0,5.1742473
5.0,5.271746
5.0,4.996313
5.1426673,5.5537105
5.0,4.9934325
5.0,5.010332
5.0,4.9720745
5.0,5.0943646
5.0,4.9953666
6.920819,7.135842
5.0,4.997774
5.0,5.1259046
6.180456,6.3721714
5.0,4.964062
10.537602,9.622379
5.0,4.9934325
5.6777806,6.1237345
5.0,5.752706
5.0,5.004073
8.275724,7.067337
5.0,4.981859
5.4317985,5.6401296
5.0,5.03522
5.0,4.9970694
5.0,5.414766
8.537602,7.4933386
5.0,5.250813
6.958607,5.770209
5.0,5.005425
5.0,5.008441
5.0,4.995369
5.0,5.1522994
5.0,4.9950204
5.0,5.051282
5.0,4.9983683
5.0,5.3203464
6.275724,5.5705285
5.0,5.075324
6.69897,6.70802
5.0,4.9945884
5.0,5.1803007
5.0,4.995503
5.0,5.0058966
7.3467875,6.2442675
5.0,4.9959507
5.0,4.9194813
5.0,4.997327
5.0,4.999673
6.1307683,5.7809725
10.031517,7.626072
5.0,5.715646
5.0,4.992464
5.0,4.9934325
5.0,5.013622
5.0,5.00484
5.0,5.0051236
5.0,4.994402
5.0,4.9940877
5.0,4.976494
5.7695513,6.0490594
5.0,4.9431973
5.0,4.9948883
5.0,5.0200834
5.0,5.007244
5.0,5.0001516
5.0,4.995157
7.017729,7.068719
5.481486,5.418822
5.0,4.995512
5.6382723,5.555066
8.229148,7.9020996
5.318759,5.031365
7.2676063,5.9720135
5.0,4.990429
5.0,4.9399695
5.0,5.0064654
5.0,4.999035
5.0,4.9698105
5.2676063,5.590823
5.481486,6.210984
5.79588,5.0186954
8.045757,8.563178
5.5086384,5.5116057
5.0,5.023286
5.0,4.9934325
6.7447276,6.580091
5.0,4.9248543
5.1366773,5.085246
5.0,5.001535
5.0,4.99317
5.0,4.976105
5.0,4.968165
6.19382,5.274881
5.0,4.9961624
6.823909,5.245086
5.0,4.998093
5.69897,6.952404
5.0,4.995981
6.853872,7.5671387
7.1079054,6.7180147
5.0,4.9973087
5.0,4.9919477
5.0,5.011148
7.075721,7.008725
5.0,4.9970613
5.0,4.9975624
5.0,4.994669
5.455932,4.9920487
5.0,5.1644306
5.0,4.9915934
5.0,4.9960485
5.0,4.9952803
5.0,4.98826
5.0,5.0219355
5.1487417,4.994601
9.236572,5.308644
5.7695513,4.998504
5.0,4.994574
5.0,4.9946003
5.0,4.99738
5.0,5.016585
6.455932,6.465421
7.6382723,6.9780536
5.69897,5.0318494
5.2441254,5.4303684
5.0,5.250189
5.0,4.9975195
5.0,4.995887
6.1191864,6.487256
6.1366773,5.969282
5.0,5.1167235
5.0,4.9937406
6.3467875,6.385982
5.0,4.9837856
5.0,4.995368
5.0,4.9728026
5.0,4.995363
5.0,5.0081196
5.0,4.9714823
5.0,4.994156
5.0,4.99581
5.0,4.9977036
5.102373,6.1472588
6.1366773,5.469387
5.0,4.9967456
5.0,4.9979925
5.0,4.9934325
5.0,4.9949894
5.0,4.9942207
8.244125,6.988718
5.0,4.9975905
5.0,5.0210485
5.0,4.9963374
5.0,5.036374
5.0,4.9935
5.0,5.07893
5.30103,5.601569
5.0,5.000504
7.823909,7.542543
5.0,4.9963293
6.1487417,5.7921257
5.0,5.000883
5.0,4.984736
5.0,5.02372
5.0,4.99583
5.0,4.9946017
5.0,5.001513
6.0132284,5.5705285
5.0,4.993662
8.769551,5.4282885
5.0,5.103272
5.0,4.995182
5.0,5.216953
6.21467,5.2318134
5.0,4.995911
5.0,5.0020256
7.79588,5.7561502
5.0,5.0131927
5.0,4.9938345
6.823909,7.0501127
5.0,5.0639215
5.0,4.9971933
5.0,5.1592083
6.60206,5.8437786
5.0,4.968709
5.0,5.3733735
5.0,5.756806
5.0,4.9979677
5.0,4.995696
6.0222764,5.2930083
5.0,4.9990015
5.0,4.9934325
6.6575775,5.5705285
5.0,5.0569777
5.455932,5.141682
5.920819,5.0021567
6.1870866,5.4437203
6.036212,5.7015266
5.0,5.072842
7.69897,7.008725
5.0,4.9974546
5.0,4.996122
5.0,5.002987
5.0,5.6794376
5.0,5.0568037
5.0,5.68255
5.853872,6.0103207
5.0,4.994703
5.0,5.004067
5.0,4.9934325
8.136677,7.448798
5.0,4.9967923
8.017729,8.030336
5.920819,5.399203
5.0,4.994533
5.0,4.99779
5.0,4.9934325
5.0,4.972218
5.0,5.0115676
5.0,4.996598
5.0,5.663905
5.0,5.2847614
5.0,5.007205
7.0,6.3269005
5.0,6.496257
5.0,4.996059
8.958608,8.637396
5.0,5.1787243
5.0,5.037884
7.4089355,6.6911483
8.0,7.093504
5.0,6.5232897
5.0,4.970267
5.0,4.9548383
5.0,4.9943223
5.0,5.458365
5.0,4.9940286
6.0,5.5101814
5.0,4.9740925
5.0,5.337056
5.0,4.9934325
5.0,4.9936166
5.0,4.9975905
6.1739254,6.616251
5.0,4.997263
5.0,4.9668636
6.60206,6.747546
5.0,4.9973745
5.0,6.7146835
5.7212462,5.4212685
5.0,4.9941416
5.0,4.994835
5.0,5.0007105
5.0,5.034852
6.229148,6.555793
5.2441254,5.30261
5.0,5.0162034
6.853872,5.5639534
5.0,4.99816
7.853872,7.7480254
5.0,5.1932096
5.0,4.9978642
5.0,4.9895835
5.6777806,5.7955885
5.0,5.4658403
5.0,5.048109
5.60206,4.9885383
5.0,5.046518
5.0,4.997068
5.0,4.9876485
5.0,4.9986186
5.0,4.990455
5.0,4.997317
5.229148,6.190816
7.69897,5.654625
6.4436975,7.92177
5.0,4.994286
5.0,4.995365
5.7447276,5.3708797
5.537602,5.2078643
5.0,5.0111175
5.0,5.89406
5.0,4.9968853
5.4436975,5.2242765
5.0,4.9934325
5.2596374,5.0433683
5.0,5.173312
5.0,4.9984736
5.0,5.13238
6.481486,5.1975045
5.0,4.9928904
5.0,4.994375
5.0,5.0031633
5.0,4.996185
5.0,4.993515
5.0,4.99148
7.853872,7.598194
5.0,5.0063567
5.0,4.9941316
5.0,4.9941134
6.29243,5.0600634
5.0,4.9923916
6.0655017,5.584809
5.0,4.992303
5.823909,5.004329
6.102373,6.2790356
5.0,4.9964695
5.0,5.158368
5.0,6.4562483
5.0,4.993683
5.0,5.03593
5.0,4.9967246
7.0604806,6.7656894
5.0,5.0251
5.0,4.9953203
5.017729,5.335017
5.0,5.5692363
7.3279023,7.3003836
5.0,5.0800314
5.0,4.99548
7.124939,6.1186266
5.0,5.004954
6.3665314,7.010093
5.0,4.9934325
5.0,5.0093527
5.0,5.00409
5.0,4.998261
5.0,5.0066485
5.0,4.9951816
5.0,4.994621
5.0,4.9762144
6.7447276,7.044225
7.376751,5.080682
5.0,5.001664
5.0,4.998871
5.0,5.026681
5.0,5.051282
5.0,4.9934325
5.0,5.9625196
5.0,4.9940453
6.7695513,5.9564953
5.0,4.999795
6.7212462,6.7566967
5.0,4.9988112
5.0,4.994914
5.0,5.232644
9.045757,6.0397696
7.8860564,5.7587366
5.0,5.3908033
5.0,4.996978
5.0,4.9925575
5.0,5.2004786
9.721247,7.876871
6.2676063,5.0108004
5.5086384,6.7739725
7.008774,6.9549007
5.0,4.9947567
5.0,5.0077076
5.0,4.994765
6.468521,6.1047897
5.0,4.9982705
5.0,4.993857
6.6777806,6.821522
5.0,5.1382003
5.0,5.035116
5.0,4.9818993
5.0,5.03544
7.39794,7.4156656
6.79588,6.3801928
5.0,4.9961405
7.3665314,7.372549
5.0,5.103665
5.0,4.996578
5.60206,5.8233943
10.431798,9.380861
5.5228786,5.3631077
5.221849,6.077681
10.244125,9.622379
5.0,4.9934325
5.0,5.0021706
5.0,4.992235
6.1307683,6.077145
6.920819,7.1067133
5.0,5.0695515
5.0,5.0569205
5.0,5.0146117
5.0,5.240322
6.154902,6.231991
5.0,4.999655
5.0,5.017616
5.0,6.8461175
5.0,5.003171
5.0,4.9958663
5.0,4.9837327
5.0,4.9934325
5.0,5.0151463
5.0,4.995522
5.0,4.971561
5.0,5.0625825
5.0,5.019692
5.0,5.001672
5.0,4.9956965
5.0,4.9566865
6.3279023,5.1910677
5.0,5.436708
5.0,4.991262
5.468521,5.9783807
5.0,4.9959154
5.5850267,5.1333766
5.0,4.9942803
6.2839966,6.214119
5.0,5.6237907
7.5686364,7.6417613
5.0,5.021829
5.0,4.9953356
5.0,4.9844875
5.0,5.4416337
5.0,4.999351
5.0,5.4299664
5.0,4.9988422
5.537602,5.5116057
5.0,4.9970717
6.1191864,7.678898
5.0,4.9973288
5.0,4.998197
5.0,4.993539
6.920819,7.638015
5.0,4.9953074
5.0,5.1803007
5.387216,6.732483
5.0,4.9949484
5.0,5.415221
5.0,4.9965086
5.958607,5.592532
5.60206,5.4596925
5.0,4.994137
5.6777806,5.033103
6.026872,5.5977454
5.0,5.0264435
5.0,4.9943566
5.0,4.997953
5.0,5.0242777
5.0,6.61724
5.0,4.995476
6.017729,5.360492
5.0,4.9960914
5.0,5.0016184
7.19382,5.9293203
6.19382,5.1445694
6.1307683,6.298293
6.920819,5.664917
5.0,5.0056896
5.0,4.987212
6.2006593,5.5088177
5.0,5.2635665
5.0,5.0032415
5.0,4.9976172
5.0,5.16058
5.0,5.109987
7.60206,6.6723785
7.6777806,8.559575
5.0,4.9953246
5.0,4.957534
5.0,4.9911404
5.0,4.9975
6.026872,6.076898
